"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES"
"US1INFL0006","2013-04-13","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","    5",",,N",,,,,,,,
"US1INFL0006","2013-04-18","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  229",",,N",,,,,,,,
"US1INFL0006","2013-04-19","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  668",",,N",,,,,,,,
"US1INFL0006","2013-05-21","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","   76",",,N",,,,,,,,
"US1INFL0006","2013-05-28","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  259",",,N",,,,,,,,
"US1INFL0006","2013-05-31","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  157",",,N",,,,,,,,
"US1INFL0006","2013-06-10","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  173",",,N",,,,,,,,
"US1INFL0006","2013-06-11","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","   30",",,N",,,,,,,,
"US1INFL0006","2013-06-13","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  264",",,N",,,,,,,,
"US1INFL0006","2013-06-18","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","    5",",,N",,,,,,,,
"US1INFL0006","2013-06-22","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","   25",",,N",,,,,,,,
"US1INFL0006","2013-06-25","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  157",",,N",,,,,,,,
"US1INFL0006","2013-07-22","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  173",",,N",,,,,,,,
"US1INFL0006","2013-07-23","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","   51",",,N",,,,,,,,
"US1INFL0006","2013-07-31","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  198",",,N",,,,,,,,
"US1INFL0006","2013-08-03","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  533",",,N",,,,,,,,
"US1INFL0006","2013-08-08","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","   64",",,N",,,,,,,,
"US1INFL0006","2013-09-12","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  147",",,N",,,,,,,,
"US1INFL0006","2013-09-19","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  325",",,N",,,,,,,,
"US1INFL0006","2013-10-05","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","   89",",,N","    0",",,N",,,,,,
"US1INFL0006","2013-10-06","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  191",",,N",,,,,,,,
"US1INFL0006","2014-05-15","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  315",",,N",,,,,,,,
"US1INFL0006","2014-05-17","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","   51",",,N",,,,,,,,
"US1INFL0006","2014-05-27","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","    0",",,N","    0",",,N",,,,,,
"US1INFL0006","2014-06-04","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","   89",",,N",,,,,,,,
"US1INFL0006","2014-06-08","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  325",",,N",,,,,,,,
"US1INFL0006","2014-06-12","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","   30",",,N",,,,,,,,
"US1INFL0006","2014-06-19","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  218",",,N",,,,,,,,
"US1INFL0006","2014-06-22","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","   81",",,N",,,,,,,,
"US1INFL0006","2014-06-24","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","   97",",,N",,,,,,,,
"US1INFL0006","2014-06-28","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","    0",",,N","    0",",,N",,,,,,
"US1INFL0006","2014-07-07","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","   30",",,N",,,,,,,,
"US1INFL0006","2014-07-08","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","   20",",,N",,,,,,,,
"US1INFL0006","2014-07-13","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","   71",",,N",,,,,,,,
"US1INFL0006","2014-07-14","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","   81",",,N","    0",",,N",,,,,,
"US1INFL0006","2014-07-23","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","   86",",,N",,,,,,,,
"US1INFL0006","2014-07-30","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","   41",",,N",,,,,,,,
"US1INFL0006","2014-08-12","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  290",",,N",,,,,,,,
"US1INFL0006","2014-08-13","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  157",",,N",,,,,,,,
"US1INFL0006","2014-08-20","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  193",",,N",,,,,,,,
"US1INFL0006","2014-08-22","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  498",",,N",,,,,,,,
"US1INFL0006","2014-08-24","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  163",",,N",,,,,,,,
"US1INFL0006","2014-08-26","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","   91",",,N",,,,,,,,
"US1INFL0006","2014-08-27","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  122",",,N",,,,,,,,
"US1INFL0006","2014-08-30","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  127",",,N",,,,,,,,
"US1INFL0006","2014-08-31","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","   18",",,N",,,,,,,,
"US1INFL0006","2014-09-02","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","   43",",,N",,,,,,,,
"US1INFL0006","2014-09-06","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  193",",,N",,,,,,,,
"US1INFL0006","2014-09-11","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  427",",,N",,,,,,,,
"US1INFL0006","2014-09-13","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","   25",",,N",,,,,,,,
"US1INFL0006","2014-09-16","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  142",",,N",,,,,,,,
"US1INFL0006","2014-09-21","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  287",",,N",,,,,,,,
"US1INFL0006","2014-10-03","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  437",",,N",,,,,,,,
"US1INFL0006","2014-10-07","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","   25",",,N",,,,,,,,
"US1INFL0006","2014-10-08","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","   38",",,N",,,,,,,,
"US1INFL0006","2014-10-13","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  107",",,N",,,,,,,,
"US1INFL0006","2014-10-14","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  178",",,N",,,,,,,,
"US1INFL0006","2014-10-18","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","   41",",,N",,,,,,,,
"US1INFL0006","2014-10-24","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","   66",",,N",,,,,,,,
"US1INFL0006","2014-10-28","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","   38",",,N",,,,,,,,
"US1INFL0006","2014-11-24","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  533",",,N",,,,,,,,
"US1INFL0006","2014-12-06","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","   36",",,N",,,,,,,,
"US1INFL0006","2014-12-16","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","   89",",,N",,,,,,,,
"US1INFL0006","2014-12-23","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","   58",",,N",,,,,,,,
"US1INFL0006","2014-12-26","40.9538125","-86.1947775","243.5","MACY 3.4 W, IN US","  104",",,N",,,,,,,,
