"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES"
"US1COJF0413","2013-08-28","39.574985","-105.07181","1680.4","LITTLETON 3.3 WSW, CO US","    0",",,N","    0",",,N",,
"US1COJF0413","2013-08-29","39.574985","-105.07181","1680.4","LITTLETON 3.3 WSW, CO US","    0",",,N","    0",",,N",,
"US1COJF0413","2013-08-30","39.574985","-105.07181","1680.4","LITTLETON 3.3 WSW, CO US","    0",",,N","    0",",,N",,
"US1COJF0413","2013-08-31","39.574985","-105.07181","1680.4","LITTLETON 3.3 WSW, CO US","    5",",,N",,,,
"US1COJF0413","2013-09-01","39.574985","-105.07181","1680.4","LITTLETON 3.3 WSW, CO US","    0","T,,N",,,,
"US1COJF0413","2013-09-02","39.574985","-105.07181","1680.4","LITTLETON 3.3 WSW, CO US","    0",",,N","    0",",,N",,
"US1COJF0413","2013-09-03","39.574985","-105.07181","1680.4","LITTLETON 3.3 WSW, CO US","    0",",,N","    0",",,N",,
"US1COJF0413","2013-09-04","39.574985","-105.07181","1680.4","LITTLETON 3.3 WSW, CO US","    0","T,,N",,,,
"US1COJF0413","2013-09-05","39.574985","-105.07181","1680.4","LITTLETON 3.3 WSW, CO US","    0",",,N","    0",",,N",,
"US1COJF0413","2013-09-06","39.574985","-105.07181","1680.4","LITTLETON 3.3 WSW, CO US","    0","T,,N",,,,
"US1COJF0413","2013-09-07","39.574985","-105.07181","1680.4","LITTLETON 3.3 WSW, CO US","    0",",,N","    0",",,N",,
"US1COJF0413","2013-09-08","39.574985","-105.07181","1680.4","LITTLETON 3.3 WSW, CO US","    0",",,N","    0",",,N",,
"US1COJF0413","2013-09-09","39.574985","-105.07181","1680.4","LITTLETON 3.3 WSW, CO US","    0",",,N","    0",",,N",,
"US1COJF0413","2013-09-10","39.574985","-105.07181","1680.4","LITTLETON 3.3 WSW, CO US","   23",",,N",,,,
"US1COJF0413","2013-09-11","39.574985","-105.07181","1680.4","LITTLETON 3.3 WSW, CO US","  155",",,N",,,,
"US1COJF0413","2013-09-12","39.574985","-105.07181","1680.4","LITTLETON 3.3 WSW, CO US","  254",",,N",,,,
"US1COJF0413","2013-09-13","39.574985","-105.07181","1680.4","LITTLETON 3.3 WSW, CO US","  165",",,N",,,,
"US1COJF0413","2013-09-14","39.574985","-105.07181","1680.4","LITTLETON 3.3 WSW, CO US","   25",",,N",,,,
"US1COJF0413","2013-09-15","39.574985","-105.07181","1680.4","LITTLETON 3.3 WSW, CO US","    0","T,,N",,,,
"US1COJF0413","2013-09-16","39.574985","-105.07181","1680.4","LITTLETON 3.3 WSW, CO US","  157",",,N",,,,
"US1COJF0413","2013-09-17","39.574985","-105.07181","1680.4","LITTLETON 3.3 WSW, CO US","    0",",,N","    0",",,N",,
"US1COJF0413","2013-09-18","39.574985","-105.07181","1680.4","LITTLETON 3.3 WSW, CO US","    0",",,N","    0",",,N",,
"US1COJF0413","2013-09-19","39.574985","-105.07181","1680.4","LITTLETON 3.3 WSW, CO US","    0",",,N","    0",",,N",,
"US1COJF0413","2013-09-20","39.574985","-105.07181","1680.4","LITTLETON 3.3 WSW, CO US","    0","T,,N",,,,
"US1COJF0413","2013-09-21","39.574985","-105.07181","1680.4","LITTLETON 3.3 WSW, CO US","    0",",,N","    0",",,N",,
"US1COJF0413","2013-09-22","39.574985","-105.07181","1680.4","LITTLETON 3.3 WSW, CO US","    0",",,N","    0",",,N",,
"US1COJF0413","2013-09-23","39.574985","-105.07181","1680.4","LITTLETON 3.3 WSW, CO US","  119",",,N",,,,
"US1COJF0413","2013-09-24","39.574985","-105.07181","1680.4","LITTLETON 3.3 WSW, CO US","    0",",,N","    0",",,N",,
"US1COJF0413","2013-09-25","39.574985","-105.07181","1680.4","LITTLETON 3.3 WSW, CO US","    0",",,N","    0",",,N",,
"US1COJF0413","2013-09-26","39.574985","-105.07181","1680.4","LITTLETON 3.3 WSW, CO US","    0",",,N","    0",",,N",,
