"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00191097","1884-11-01","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","   76",",,6",,,,,"   44",",,6","    6",",,6",,,,,,,,,,
"USC00191097","1884-11-02","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  111",",,6","   28",",,6",,,,,,,,,,
"USC00191097","1884-11-03","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  100",",,6","    0",",,6",,,,,,,,,,
"USC00191097","1884-11-04","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"   94",",,6","   28",",,6",,,,,,,,,,
"USC00191097","1884-11-05","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","   69",",,6",,,,,"  128",",,6","   61",",,6",,,,,,,,,,
"USC00191097","1884-11-06","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  106",",,6","   -6",",,6",,,,,,,,,,
"USC00191097","1884-11-07","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"   39",",,6","  -50",",,6",,,,,,,,,,
"USC00191097","1884-11-08","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"   89",",,6","   33",",,6",,,,,,,,,,
"USC00191097","1884-11-09","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"   61",",,6","  -44",",,6",,,,,,,,,,
"USC00191097","1884-11-10","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"   78",",,6","   -6",",,6",,,,,,,,,,
"USC00191097","1884-11-11","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    3",",,6",,,,,"  122",",,6","   50",",,6",,,,,,,,,,
"USC00191097","1884-11-12","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  150",",,6","   44",",,6",,,,,,,,,,
"USC00191097","1884-11-13","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  100",",,6","  -11",",,6",,,,,,,,,,
"USC00191097","1884-11-14","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  122",",,6","   11",",,6",,,,,,,,,,
"USC00191097","1884-11-15","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"   89",",,6","   28",",,6",,,,,,,,,,
"USC00191097","1884-11-16","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  106",",,6","  -33",",,6",,,,,,,,,,
"USC00191097","1884-11-17","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  117",",,6","   28",",,6",,,,,,,,,,
"USC00191097","1884-11-18","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  122",",,6","  -39",",,6",,,,,,,,,,
"USC00191097","1884-11-19","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","   23",",,6",,,,,"    6",",,6","  -44",",,6",,,,,,,,,,
"USC00191097","1884-11-21","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","   79",",,6",,,,,"   39",",,6","  -44",",,6",,,,,,,,,,
"USC00191097","1884-11-22","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"   56",",,6","  -11",",,6",,,,,,,,,,
"USC00191097","1884-11-23","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"   89",",,6","   22",",,6",,,,,,,,,,
"USC00191097","1884-11-24","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","  193",",,6",,,,,"  167",",,6","   50",",,6",,,,,,,,,,
"USC00191097","1884-11-25","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"   61",",,6","  -72",",,6",,,,,,,,,,
"USC00191097","1884-11-26","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    5",",,6",,,,,"   50",",,6","  -22",",,6",,,,,,,,,,
"USC00191097","1884-11-27","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"   67",",,6","  -50",",,6",,,,,,,,,,
"USC00191097","1884-11-28","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","  112",",,6",,,,,"   78",",,6","  -17",",,6",,,,,,,,,,
"USC00191097","1884-11-29","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","  267",",,6",,,,,"  100",",,6","   44",",,6",,,,,,,,,,
"USC00191097","1884-11-30","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"   67",",,6","  -28",",,6",,,,,,,,,,
"USC00191097","1884-12-01","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"   39",",,6","  -17",",,6",,,,,,,,,,
"USC00191097","1884-12-02","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"   39",",,6","  -56",",,6",,,,,,,,,,
"USC00191097","1884-12-03","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"    6",",,6","  -67",",,6",,,,,,,,,,
"USC00191097","1884-12-04","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"   44",",,6","  -28",",,6",,,,,,,,,,
"USC00191097","1884-12-05","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"   78",",,6","   11",",,6",,,,,,,,,,
"USC00191097","1884-12-06","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  111",",,6","    0",",,6",,,,,,,,,,
"USC00191097","1884-12-07","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","  335",",,6",,,,,"  144",",,6","   28",",,6",,,,,,,,,,
"USC00191097","1884-12-08","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  139",",,6","   72",",,6",,,,,,,,,,
"USC00191097","1884-12-09","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"   83",",,6","   17",",,6",,,,,,,,,,
"USC00191097","1884-12-10","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"   67",",,6","  -33",",,6",,,,,,,,,,
"USC00191097","1884-12-11","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","   43",",,6",,,,,"   17",",,6","  -17",",,6",,,,,,,,,,
"USC00191097","1884-12-12","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    5",",,6",,,,,"   28",",,6","    6",",,6",,,,,,,,,,
"USC00191097","1884-12-13","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"   22",",,6","  -28",",,6",,,,,,,,,,
"USC00191097","1884-12-14","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","   20",",,6",,,,,"  -11",",,6","  -44",",,6",,,,,,,,,,
"USC00191097","1884-12-15","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","  208",",,6",,,,,"  111",",,6","  -33",",,6",,,,,,,,,,
"USC00191097","1884-12-16","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  117",",,6","    6",",,6",,,,,,,,,,
"USC00191097","1884-12-17","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"   44",",,6","  -11",",,6",,,,,,,,,,
"USC00191097","1884-12-18","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","   56",",,6",,,,,"   28",",,6","  -89",",,6",,,,,,,,,,
"USC00191097","1884-12-19","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  -56",",,6"," -161",",,6",,,,,,,,,,
"USC00191097","1884-12-20","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,," -139",",,6"," -250",",,6",,,,,,,,,,
"USC00191097","1884-12-21","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","  323",",,6",,,,," -100",",,6"," -206",",,6",,,,,,,,,,
"USC00191097","1884-12-22","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","   30",",,6",,,,,"  100",",,6"," -106",",,6",,,,,,,,,,
"USC00191097","1884-12-23","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  100",",,6","  -44",",,6",,,,,,,,,,
"USC00191097","1884-12-24","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  -33",",,6"," -106",",,6",,,,,,,,,,
"USC00191097","1884-12-25","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","  203",",,6",,,,,"  -56",",,6"," -106",",,6",,,,,,,,,,
"USC00191097","1884-12-26","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    5",",,6",,,,,"  -67",",,6"," -128",",,6",,,,,,,,,,
"USC00191097","1884-12-27","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  -83",",,6"," -128",",,6",,,,,,,,,,
"USC00191097","1884-12-28","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    5",",,6",,,,,"   -6",",,6"," -100",",,6",,,,,,,,,,
"USC00191097","1884-12-29","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"   39",",,6","  -11",",,6",,,,,,,,,,
"USC00191097","1884-12-30","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"   83",",,6","   33",",,6",,,,,,,,,,
"USC00191097","1884-12-31","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  128",",,6","   67",",,6",,,,,,,,,,
"USC00191097","1885-01-01","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    3",",,6",,,,,"  139",",,6","   89",",,6",,,,,,,,,,
"USC00191097","1885-01-02","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    3",",,6",,,,,"   94",",,6"," -111",",,6",,,,,,,,,,
"USC00191097","1885-01-03","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  -89",",,6"," -178",",,6",,,,,,,,,,
"USC00191097","1885-01-04","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  -33",",,6"," -139",",,6",,,,,,,,,,
"USC00191097","1885-01-05","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"   11",",,6","  -44",",,6",,,,,,,,,,
"USC00191097","1885-01-06","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","  155",",,6",,,,,"   61",",,6","   11",",,6",,,,,,,,,,
"USC00191097","1885-01-07","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","  135",",,6",,,,,"  128",",,6","   33",",,6",,,,,,,,,,
"USC00191097","1885-01-08","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  100",",,6","   17",",,6",,,,,,,,,,
"USC00191097","1885-01-09","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"   67",",,6","  -11",",,6",,,,,,,,,,
"USC00191097","1885-01-10","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  111",",,6","  -22",",,6",,,,,,,,,,
"USC00191097","1885-01-11","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  -17",",,6","  -89",",,6",,,,,,,,,,
"USC00191097","1885-01-12","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","  145",",,6",,,,,"  122",",,6","  -44",",,6",,,,,,,,,,
"USC00191097","1885-01-13","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","   25",",,6",,,,,"  139",",,6",,,,,,,,,,,,
"USC00191097","1885-01-14","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"    6",",,6"," -106",",,6",,,,,,,,,,
"USC00191097","1885-01-15","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  -17",",,6","  -78",",,6",,,,,,,,,,
"USC00191097","1885-01-16","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","  140",",,6",,,,,,,,,,,,,,,,,,
"USC00191097","1885-01-17","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","  297",",,6",,,,,"   22",",,6","  -22",",,6",,,,,,,,,,
"USC00191097","1885-01-18","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"   50",",,6"," -106",",,6",,,,,,,,,,
"USC00191097","1885-01-19","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  -44",",,6"," -122",",,6",,,,,,,,,,
"USC00191097","1885-01-20","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  -72",",,6"," -144",",,6",,,,,,,,,,
"USC00191097","1885-01-21","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"   -6",",,6"," -100",",,6",,,,,,,,,,
"USC00191097","1885-01-22","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"   11",",,6"," -194",",,6",,,,,,,,,,
"USC00191097","1885-01-23","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,," -122",",,6"," -194",",,6",,,,,,,,,,
"USC00191097","1885-01-24","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","   89",",,6",,,,,"  -11",",,6"," -133",",,6",,,,,,,,,,
"USC00191097","1885-01-25","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","   46",",,6",,,,,"    6",",,6","  -33",",,6",,,,,,,,,,
"USC00191097","1885-01-26","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"   33",",,6","  -28",",,6",,,,,,,,,,
"USC00191097","1885-01-27","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"   -6",",,6"," -150",",,6",,,,,,,,,,
"USC00191097","1885-01-28","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  -39",",,6"," -144",",,6",,,,,,,,,,
"USC00191097","1885-01-29","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","  196",",,6",,,,," -117",",,6"," -206",",,6",,,,,,,,,,
"USC00191097","1885-01-30","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,," -106",",,6"," -172",",,6",,,,,,,,,,
"USC00191097","1885-01-31","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  -44",",,6"," -122",",,6",,,,,,,,,,
"USC00191097","1885-02-01","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  -22",",,6"," -128",",,6",,,,,,,,,,
"USC00191097","1885-02-02","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","   97",",,6","    8",",,6",,,"  -28",",,6"," -161",",,6",,,,,,,,,,
"USC00191097","1885-02-03","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,," -139",",,6"," -183",",,6",,,,,,,,,,
"USC00191097","1885-02-04","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  -67",",,6"," -156",",,6",,,,,,,,,,
"USC00191097","1885-02-05","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","   18",",,6",,,,,"  -17",",,6","  -78",",,6",,,,,,,,,,
"USC00191097","1885-02-06","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    3",",,6",,,,,"   17",",,6","  -89",",,6",,,,,,,,,,
"USC00191097","1885-02-07","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  -50",",,6"," -161",",,6",,,,,,,,,,
"USC00191097","1885-02-08","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  -67",",,6"," -139",",,6",,,,,,,,,,
"USC00191097","1885-02-09","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","   23",",,6",,,,,"  -33",",,6"," -111",",,6",,,,,,,,,,
"USC00191097","1885-02-10","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","  419",",,6",,,,,"   78",",,6","  -39",",,6",,,,,,,,,,
"USC00191097","1885-02-11","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    8",",,6",,,,,"   83",",,6"," -128",",,6",,,,,,,,,,
"USC00191097","1885-02-12","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,," -128",",,6"," -189",",,6",,,,,,,,,,
"USC00191097","1885-02-13","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  -78",",,6"," -139",",,6",,,,,,,,,,
"USC00191097","1885-02-14","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  -39",",,6"," -106",",,6",,,,,,,,,,
"USC00191097","1885-02-15","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  -39",",,6"," -111",",I,6",,,,,,,,,,
"USC00191097","1885-02-16","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    3",",,6",,,,," -128",",I,6",,,,,,,,,,,,
"USC00191097","1885-02-17","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","  231",",,6",,,,,"   44",",,6"," -128",",,6",,,,,,,,,,
"USC00191097","1885-02-18","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,," -100",",,6"," -150",",,6",,,,,,,,,,
"USC00191097","1885-02-19","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","   18",",,6",,,,,"  -83",",,6"," -167",",,6",,,,,,,,,,
"USC00191097","1885-02-20","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  -83",",,6"," -161",",,6",,,,,,,,,,
"USC00191097","1885-02-21","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  -44",",,6"," -122",",,6",,,,,,,,,,
"USC00191097","1885-02-22","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  -28",",,6"," -117",",,6",,,,,,,,,,
"USC00191097","1885-02-23","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  -22",",,6"," -111",",,6",,,,,,,,,,
"USC00191097","1885-02-24","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  -44",",,6"," -128",",,6",,,,,,,,,,
"USC00191097","1885-02-25","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    8",",,6",,,,,"  -11",",,6","  -89",",,6",,,,,,,,,,
"USC00191097","1885-02-26","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"   -6",",,6"," -111",",,6",,,,,,,,,,
"USC00191097","1885-02-27","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"    0",",,6","  -56",",,6",,,,,,,,,,
"USC00191097","1885-02-28","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"   17",",,6","  -50",",,6",,,,,,,,,,
"USC00191097","1885-03-01","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"   33",",,6","  -28",",,6",,,,,,,,,,
"USC00191097","1885-03-02","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","   61",",,6",,,,,"   89",",,6","   11",",,6",,,,,,,,,,
"USC00191097","1885-03-03","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"   56",",,6","  -56",",,6",,,,,,,,,,
"USC00191097","1885-03-04","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"   44",",,6","  -33",",,6",,,,,,,,,,
"USC00191097","1885-03-05","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"   83",",,6","   -6",",,6",,,,,,,,,,
"USC00191097","1885-03-06","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"   61",",,6","  -50",",,6",,,,,,,,,,
"USC00191097","1885-03-07","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"   17",",,6","  -61",",,6",,,,,,,,,,
"USC00191097","1885-03-08","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    3",",,6",,,,,"    6",",,6","  -56",",,6",,,,,,,,,,
"USC00191097","1885-03-09","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  -17",",,6"," -139",",,6",,,,,,,,,,
"USC00191097","1885-03-10","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  -11",",,6","  -94",",,6",,,,,,,,,,
"USC00191097","1885-03-11","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  -17",",,6"," -128",",,6",,,,,,,,,,
"USC00191097","1885-03-12","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","   15",",,6",,,,,"  -22",",,6"," -100",",,6",,,,,,,,,,
"USC00191097","1885-03-13","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  -17",",,6"," -178",",,6",,,,,,,,,,
"USC00191097","1885-03-14","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    3",",,6",,,,,"  -50",",,6"," -100",",,6",,,,,,,,,,
"USC00191097","1885-03-15","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"   33",",,6","  -83",",,6",,,,,,,,,,
"USC00191097","1885-03-16","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","   97",",,6",,,,,"   44",",,6","  -50",",,6",,,,,,,,,,
"USC00191097","1885-03-17","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    5",",,6",,,,,"    6",",,6"," -128",",,6",,,,,,,,,,
"USC00191097","1885-03-18","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  -50",",,6"," -161",",,6",,,,,,,,,,
"USC00191097","1885-03-19","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  -50",",,6"," -122",",,6",,,,,,,,,,
"USC00191097","1885-03-20","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  -17",",,6"," -133",",,6",,,,,,,,,,
"USC00191097","1885-03-21","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  -61",",,6"," -144",",,6",,,,,,,,,,
"USC00191097","1885-03-22","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  -72",",,6"," -144",",,6",,,,,,,,,,
"USC00191097","1885-03-23","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  -44",",,6"," -111",",,6",,,,,,,,,,
"USC00191097","1885-03-24","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  -33",",,6"," -122",",,6",,,,,,,,,,
"USC00191097","1885-03-25","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"   11",",,6","  -50",",,6",,,,,,,,,,
"USC00191097","1885-03-26","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"   11",",,6","  -78",",,6",,,,,,,,,,
"USC00191097","1885-03-27","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"   94",",,6","   -6",",,6",,,,,,,,,,
"USC00191097","1885-03-28","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  122",",,6","   44",",,6",,,,,,,,,,
"USC00191097","1885-03-29","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","   99",",,6","   13",",,6",,,"   94",",,6","  -33",",,6",,,,,,,,,,
"USC00191097","1885-03-30","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"    0",",,6"," -117",",,6",,,,,,,,,,
"USC00191097","1885-03-31","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    3",",,6",,,,,"   78",",,6","  -17",",,6",,,,,,,,,,
"USC00191097","1885-04-01","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    8",",,6",,,,,"  133",",,6","   33",",,6",,,,,,,,,,
"USC00191097","1885-04-02","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  133",",,6","   -6",",,6",,,,,,,,,,
"USC00191097","1885-04-03","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  156",",,6","    6",",,6",,,,,,,,,,
"USC00191097","1885-04-04","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  189",",,6","   11",",,6",,,,,,,,,,
"USC00191097","1885-04-05","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","  279",",,6",,,,,"   44",",,6","    0",",,6",,,,,,,,,,
"USC00191097","1885-04-06","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    5",",,6",,,,,"   94",",,6","   22",",,6",,,,,,,,,,
"USC00191097","1885-04-07","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"   83",",,6","    0",",,6",,,,,,,,,,
"USC00191097","1885-04-08","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","   56",",,6",,,,,"  117",",,6","   33",",,6",,,,,,,,,,
"USC00191097","1885-04-09","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  172",",,6","  -28",",,6",,,,,,,,,,
"USC00191097","1885-04-10","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"   22",",,6","  -33",",,6",,,,,,,,,,
"USC00191097","1885-04-11","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"   39",",,6","  -22",",,6",,,,,,,,,,
"USC00191097","1885-04-12","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"   72",",,6","  -11",",,6",,,,,,,,,,
"USC00191097","1885-04-13","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","   28",",,6",,,,,"   50",",,6","    6",",,6",,,,,,,,,,
"USC00191097","1885-04-14","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","   18",",,6",,,,,"   78",",,6","   11",",,6",,,,,,,,,,
"USC00191097","1885-04-15","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  100",",,6","  -17",",,6",,,,,,,,,,
"USC00191097","1885-04-16","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  111",",,6","   11",",,6",,,,,,,,,,
"USC00191097","1885-04-17","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  100",",,6","    6",",,6",,,,,,,,,,
"USC00191097","1885-04-18","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  122",",,6","   11",",,6",,,,,,,,,,
"USC00191097","1885-04-19","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  111",",,6","   17",",,6",,,,,,,,,,
"USC00191097","1885-04-20","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  161",",,6","   33",",,6",,,,,,,,,,
"USC00191097","1885-04-21","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  222",",,6","  111",",,6",,,,,,,,,,
"USC00191097","1885-04-22","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  256",",,6","  122",",,6",,,,,,,,,,
"USC00191097","1885-04-23","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  217",",,6","   61",",,6",,,,,,,,,,
"USC00191097","1885-04-24","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  239",",,6","   94",",,6",,,,,,,,,,
"USC00191097","1885-04-25","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","    3",",,6",,,,,"  228",",,6","  139",",,6",,,,,,,,,,
"USC00191097","1885-04-26","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  194",",,6","   50",",,6",,,,,,,,,,
"USC00191097","1885-04-27","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","  251",",,6",,,,,"  117",",,6","   22",",,6",,,,,,,,,,
"USC00191097","1885-04-28","42.38333","-71.11667","18.0","CAMBRIDGE, MA US",,,,,,,"  172",",,6","   39",",,6",,,,,,,,,,
"USC00191097","1885-04-29","42.38333","-71.11667","18.0","CAMBRIDGE, MA US","  173",",,6",,,,,"  150",",,6","   50",",,6",,,,,,,,,,
