"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00118146","1994-03-11","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700",,,,,,,,,,,,,,,,,,,,
"USC00118146","1994-03-12","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700",,,,,,,,,,,,,,,,,,,,
"USC00118146","1994-03-13","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0","T,,0,0700",,,,,,,,,,,,,,,,,,,,
"USC00118146","1994-03-14","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0","T,,0,0700",,,,,,,,,,,,,,,,,,,,
"USC00118146","1994-03-15","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700",,,,,,,,,,,,,,,,,,,,
"USC00118146","1994-03-16","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700",,,,,,,,,,,,,,,,,,,,
"USC00118146","1994-03-17","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700",,,,,,,,,,,,,,,,,,,,
"USC00118146","1994-03-18","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700",,,,,,,,,,,,,,,,,,,,
"USC00118146","1994-03-19","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700",,,,,,,,,,,,,,,,,,,,
"USC00118146","1994-03-20","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","   64",",,0,0700",,,,,,,,,,,,,,,,,,,,
"USC00118146","1994-03-21","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700",,,,,,,,,,,,,,,,,,,,
"USC00118146","1994-03-22","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700",,,,,,,,,,,,,,,,,,,,
"USC00118146","1994-03-23","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700",,,,,,,,,,,"    1",",,0",,,,,,,"    1",",,0"
"USC00118146","1994-03-24","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700",,,,,,,,,,,,,,,,,,,,
"USC00118146","1994-03-25","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700",,,,,,,,,,,,,,,,,,,,
"USC00118146","1994-03-26","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","  165",",,0,0700",,,,,,,,,,,,,,,,,,,,
"USC00118146","1994-03-27","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700",,,,,,,,,,,,,,,,,,,,
"USC00118146","1994-03-28","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700",,,,,,,,,,,,,,,,,,,,
"USC00118146","1994-03-29","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700",,,,,,,,,,,,,,,,,,,,
"USC00118146","1994-03-30","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700",,,,,,,,,,,,,,,,,,,,
"USC00118146","1994-03-31","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700",,,,,,,,,,,,,,,,,,,,
"USC00118146","1994-04-01","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0",,,,,,,,,,,,,,,,,,
"USC00118146","1994-04-02","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0",",,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-04-03","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-04-04","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-04-05","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-04-06","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-04-07","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-04-08","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-04-09","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","   13",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-04-10","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-04-11","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","  262",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-04-12","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","  102",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-04-13","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-04-14","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","  178",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-04-15","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,"    1",",,0"
"USC00118146","1994-04-16","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-04-17","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-04-18","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-04-19","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-04-20","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-04-21","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-04-22","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-04-23","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0","T,,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-04-24","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-04-25","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","   38",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,,
"USC00118146","1994-04-26","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0","T,,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,,
"USC00118146","1994-04-27","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","   89",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-04-28","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-04-29","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","  127",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-04-30","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","   25",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-05-01","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0",",,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-05-02","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-05-03","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-05-04","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-05-05","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","  191",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-05-06","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","  152",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-05-07","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,,
"USC00118146","1994-05-08","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-05-09","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-05-10","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-05-11","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-05-12","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-05-13","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","  216",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-05-14","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","   13",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,,
"USC00118146","1994-05-15","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-05-16","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-05-17","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-05-18","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-05-19","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-05-20","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-05-21","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-05-22","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-05-23","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-05-24","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-05-25","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-05-26","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-05-27","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-05-28","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-05-29","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-05-30","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-05-31","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-06-01","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","   25",",,0,0700","    0","P,,0","    0",",,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-06-02","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-06-03","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-06-04","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-06-05","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-06-06","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-06-07","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","  178",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,,
"USC00118146","1994-06-08","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,,
"USC00118146","1994-06-09","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-06-10","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-06-11","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0","T,,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-06-12","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","   25",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,,
"USC00118146","1994-06-13","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,,
"USC00118146","1994-06-14","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-06-15","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-06-16","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-06-17","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-06-18","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-06-19","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","   64",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,,
"USC00118146","1994-06-20","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-06-21","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-06-22","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","  218",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-06-23","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","  178",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,,
"USC00118146","1994-06-24","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-06-25","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","   86",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,,
"USC00118146","1994-06-26","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","   51",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,,
"USC00118146","1994-06-27","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-06-28","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-06-29","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-06-30","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-07-01","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","   18",",,0,0700","    0","P,,0","    0",",,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-07-02","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","   38",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,,
"USC00118146","1994-07-03","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-07-04","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","   25",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,,
"USC00118146","1994-07-05","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-07-06","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","  140",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,,
"USC00118146","1994-07-07","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","   25",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,,
"USC00118146","1994-07-08","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-07-09","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-07-10","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-07-11","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-07-12","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","   58",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-07-13","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","   13",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-07-14","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-07-15","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-07-16","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0","T,,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-07-17","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-07-18","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","   25",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,,
"USC00118146","1994-07-19","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,,
"USC00118146","1994-07-20","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","   38",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,,
"USC00118146","1994-07-21","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,,
"USC00118146","1994-07-22","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-07-23","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-07-24","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-07-25","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-07-26","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-07-27","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-07-28","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-07-29","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-07-30","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-07-31","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-08-01","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0",",,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-08-02","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-08-03","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","  254",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,,
"USC00118146","1994-08-04","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","  127",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-08-05","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-08-06","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-08-07","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-08-08","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-08-09","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-08-10","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","  229",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-08-11","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0","T,,0,0700","    0","P,,0","    0","P,,0,",,,,,,,"    1",",,0",,,,,,,,
"USC00118146","1994-08-12","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","   15",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-08-13","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","   28",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
"USC00118146","1994-08-14","41.03139","-89.44028","174.7","SPARLAND 6 SW, IL US","    0",",,0,0700","    0","P,,0","    0","P,,0,",,,,,,,,,,,,,,,,
