"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES"
"US1KYJS0013","2019-07-24","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-07-25","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-07-26","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-07-27","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-07-28","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-07-29","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-07-30","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","   38",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-07-31","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","  107",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-08-01","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0","T,,N",,,,,,,,,,,,
"US1KYJS0013","2019-08-02","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-08-03","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-08-04","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-08-05","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-08-06","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-08-07","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0","T,,N",,,,,,,,,,,,
"US1KYJS0013","2019-08-08","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-08-09","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-08-10","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-08-11","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-08-12","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-08-13","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0","T,,N",,,,,,,,,,,,
"US1KYJS0013","2019-08-14","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","   94",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-08-15","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-08-16","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-08-17","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0",",,N","    0",",,N",,,,,,,,,,
"US1KYJS0013","2019-08-18","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-08-19","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-08-20","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","   10",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-08-21","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","  157",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-08-22","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0","T,,N",,,,,,,,,,,,
"US1KYJS0013","2019-08-23","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","   25",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-08-24","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","  163",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-08-25","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-08-26","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","   48",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-08-27","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","  216",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-08-28","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","   36",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-08-29","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-08-30","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-08-31","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-09-01","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0","T,,N",,,,,,,,,,,,
"US1KYJS0013","2019-09-02","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0","T,,N",,,,,,,,,,,,
"US1KYJS0013","2019-09-03","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-09-04","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-09-05","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-09-06","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-09-07","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-09-08","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-09-09","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-09-10","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-09-11","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    3",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-09-12","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-09-13","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-09-14","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-09-15","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-09-16","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-09-17","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-09-18","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-09-19","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-09-20","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0","T,,N",,,,,,,,,,,,
"US1KYJS0013","2019-09-21","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-09-22","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-09-23","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-09-24","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    5",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-09-25","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-09-26","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-10-03","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US",,,,,,,"    7",",,N","    0",",,N",,,,
"US1KYJS0013","2019-10-04","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-10-05","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-10-06","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","   20",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-10-07","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","  488",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-10-08","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","   81",",,N",,,,,,,,,,,,
"US1KYJS0013","2019-10-09","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0","T,,N",,,,,,,,,,,,
"US1KYJS0013","2019-10-10","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0","T,,N",,,,,,,,,,,,
"US1KYJS0013","2019-10-11","37.9804","-84.6397","291.7","KEENE 2.6 N, KY US","    0",",,N",,,,,,,,,,,,
