"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES"
"USC00206582","1941-04-18","47.4","-88.1","304.8","PHOENIX, MI US","   66",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-04-19","47.4","-88.1","304.8","PHOENIX, MI US","  137",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-04-20","47.4","-88.1","304.8","PHOENIX, MI US","  150",",,6","   61",",,6","   25",",,6"
"USC00206582","1941-04-21","47.4","-88.1","304.8","PHOENIX, MI US","   23",",,6","   25",",,6","    0",",,6"
"USC00206582","1941-04-22","47.4","-88.1","304.8","PHOENIX, MI US","  119",",,6","   79",",,6","   76",",,6"
"USC00206582","1941-04-23","47.4","-88.1","304.8","PHOENIX, MI US","  122",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-04-24","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-04-25","47.4","-88.1","304.8","PHOENIX, MI US","   25",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-04-26","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-04-27","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-04-28","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-04-29","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-04-30","47.4","-88.1","304.8","PHOENIX, MI US","    5",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-05-01","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-05-02","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-05-03","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-05-04","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-05-05","47.4","-88.1","304.8","PHOENIX, MI US","    0","T,,6","    0","T,,6","    0",",,6"
"USC00206582","1941-05-06","47.4","-88.1","304.8","PHOENIX, MI US","   23",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-05-07","47.4","-88.1","304.8","PHOENIX, MI US","   25",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-05-08","47.4","-88.1","304.8","PHOENIX, MI US","   10",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-05-09","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-05-10","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-05-11","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-05-12","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-05-13","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-05-14","47.4","-88.1","304.8","PHOENIX, MI US","   20",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-05-15","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-05-16","47.4","-88.1","304.8","PHOENIX, MI US","   15",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-05-17","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-05-18","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-05-19","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-05-20","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-05-21","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-05-22","47.4","-88.1","304.8","PHOENIX, MI US","    8",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-05-23","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-05-24","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-05-25","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-05-26","47.4","-88.1","304.8","PHOENIX, MI US","   23",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-05-27","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-05-28","47.4","-88.1","304.8","PHOENIX, MI US","  152",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-05-29","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-05-30","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-05-31","47.4","-88.1","304.8","PHOENIX, MI US","   97",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-06-01","47.4","-88.1","304.8","PHOENIX, MI US","    5",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-06-02","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-06-03","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-06-04","47.4","-88.1","304.8","PHOENIX, MI US","    0","T,,6","    0",",,6","    0",",,6"
"USC00206582","1941-06-05","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-06-06","47.4","-88.1","304.8","PHOENIX, MI US","   51",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-06-07","47.4","-88.1","304.8","PHOENIX, MI US","  264",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-06-08","47.4","-88.1","304.8","PHOENIX, MI US","   58",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-06-09","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-06-10","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-06-11","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-06-12","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-06-13","47.4","-88.1","304.8","PHOENIX, MI US","    0","T,,6","    0",",,6","    0",",,6"
"USC00206582","1941-06-14","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-06-15","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-06-16","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-06-17","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-06-18","47.4","-88.1","304.8","PHOENIX, MI US","    0","T,,6","    0",",,6","    0",",,6"
"USC00206582","1941-06-19","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-06-20","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-06-21","47.4","-88.1","304.8","PHOENIX, MI US","   66",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-06-22","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-06-23","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-06-24","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-06-25","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-06-26","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-06-27","47.4","-88.1","304.8","PHOENIX, MI US","   56",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-06-28","47.4","-88.1","304.8","PHOENIX, MI US","    5",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-06-29","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-06-30","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-07-01","47.4","-88.1","304.8","PHOENIX, MI US","   33",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-07-02","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-07-03","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-07-04","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-07-05","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-07-06","47.4","-88.1","304.8","PHOENIX, MI US","   13",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-07-07","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-07-08","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-07-09","47.4","-88.1","304.8","PHOENIX, MI US","   84",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-07-10","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-07-11","47.4","-88.1","304.8","PHOENIX, MI US","   48",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-07-12","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-07-13","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-07-14","47.4","-88.1","304.8","PHOENIX, MI US","    0",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-07-15","47.4","-88.1","304.8","PHOENIX, MI US","  155",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-07-16","47.4","-88.1","304.8","PHOENIX, MI US","    3",",,6","    0",",,6","    0",",,6"
"USC00206582","1941-07-17","47.4","-88.1","304.8","PHOENIX, MI US","    0","T,,6","    0",",,6","    0",",,6"
