"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES"
"US1TNME0006","2012-03-10","35.2985992431641","-86.3610916137695","251.2","LYNCHBURG 1.0 NNW, TN US","    0",",,N","    0",",,N",,,,,,
"US1TNME0006","2012-03-11","35.2985992431641","-86.3610916137695","251.2","LYNCHBURG 1.0 NNW, TN US","    0",",,N","    0",",,N",,,,,,
"US1TNME0006","2012-03-12","35.2985992431641","-86.3610916137695","251.2","LYNCHBURG 1.0 NNW, TN US","    0",",,N","    0",",,N",,,,,,
"US1TNME0006","2012-03-13","35.2985992431641","-86.3610916137695","251.2","LYNCHBURG 1.0 NNW, TN US","   25",",,N",,,,,,,,
"US1TNME0006","2012-03-14","35.2985992431641","-86.3610916137695","251.2","LYNCHBURG 1.0 NNW, TN US","    0",",,N","    0",",,N",,,,,,
"US1TNME0006","2012-03-15","35.2985992431641","-86.3610916137695","251.2","LYNCHBURG 1.0 NNW, TN US","    0",",,N","    0",",,N",,,,,,
"US1TNME0006","2012-03-16","35.2985992431641","-86.3610916137695","251.2","LYNCHBURG 1.0 NNW, TN US","   91",",,N",,,,,,,,
"US1TNME0006","2012-03-17","35.2985992431641","-86.3610916137695","251.2","LYNCHBURG 1.0 NNW, TN US","    0",",,N","    0",",,N",,,,,,
"US1TNME0006","2012-03-18","35.2985992431641","-86.3610916137695","251.2","LYNCHBURG 1.0 NNW, TN US","    3",",,N",,,,,,,,
"US1TNME0006","2012-03-19","35.2985992431641","-86.3610916137695","251.2","LYNCHBURG 1.0 NNW, TN US","    0",",,N","    0",",,N",,,,,,
"US1TNME0006","2012-03-20","35.2985992431641","-86.3610916137695","251.2","LYNCHBURG 1.0 NNW, TN US","    0",",,N","    0",",,N",,,,,,
"US1TNME0006","2012-03-21","35.2985992431641","-86.3610916137695","251.2","LYNCHBURG 1.0 NNW, TN US","    0",",,N","    0",",,N",,,,,,
"US1TNME0006","2012-03-22","35.2985992431641","-86.3610916137695","251.2","LYNCHBURG 1.0 NNW, TN US","    0",",,N","    0",",,N",,,,,,
"US1TNME0006","2012-03-23","35.2985992431641","-86.3610916137695","251.2","LYNCHBURG 1.0 NNW, TN US","  109",",,N",,,,,,,,
"US1TNME0006","2012-03-24","35.2985992431641","-86.3610916137695","251.2","LYNCHBURG 1.0 NNW, TN US","   51",",,N",,,,,,,,
"US1TNME0006","2012-03-25","35.2985992431641","-86.3610916137695","251.2","LYNCHBURG 1.0 NNW, TN US","   56",",,N",,,,,,,,
"US1TNME0006","2012-03-26","35.2985992431641","-86.3610916137695","251.2","LYNCHBURG 1.0 NNW, TN US","    0",",,N","    0",",,N",,,,,,
"US1TNME0006","2012-03-27","35.2985992431641","-86.3610916137695","251.2","LYNCHBURG 1.0 NNW, TN US","    0",",,N","    0",",,N",,,,,,
"US1TNME0006","2012-03-28","35.2985992431641","-86.3610916137695","251.2","LYNCHBURG 1.0 NNW, TN US","    0",",,N","    0",",,N",,,,,,
"US1TNME0006","2012-03-29","35.2985992431641","-86.3610916137695","251.2","LYNCHBURG 1.0 NNW, TN US","    0",",,N","    0",",,N",,,,,,
"US1TNME0006","2012-03-30","35.2985992431641","-86.3610916137695","251.2","LYNCHBURG 1.0 NNW, TN US","    0",",,N","    0",",,N",,,,,,
"US1TNME0006","2012-03-31","35.2985992431641","-86.3610916137695","251.2","LYNCHBURG 1.0 NNW, TN US","    3",",,N",,,,,,,,
"US1TNME0006","2012-04-01","35.2985992431641","-86.3610916137695","251.2","LYNCHBURG 1.0 NNW, TN US","  119",",,N",,,,,,,,
"US1TNME0006","2012-04-02","35.2985992431641","-86.3610916137695","251.2","LYNCHBURG 1.0 NNW, TN US","    0",",,N","    0",",,N",,,,,,
"US1TNME0006","2012-04-03","35.2985992431641","-86.3610916137695","251.2","LYNCHBURG 1.0 NNW, TN US","    0",",,N","    0",",,N",,,,,,
"US1TNME0006","2012-04-04","35.2985992431641","-86.3610916137695","251.2","LYNCHBURG 1.0 NNW, TN US","    0",",,N","    0",",,N",,,,,,
"US1TNME0006","2012-04-05","35.2985992431641","-86.3610916137695","251.2","LYNCHBURG 1.0 NNW, TN US","    0",",,N","    0",",,N",,,,,,
"US1TNME0006","2012-04-06","35.2985992431641","-86.3610916137695","251.2","LYNCHBURG 1.0 NNW, TN US","   91",",,N",,,,,,,,
"US1TNME0006","2012-04-07","35.2985992431641","-86.3610916137695","251.2","LYNCHBURG 1.0 NNW, TN US","    0",",,N","    0",",,N",,,,,,
"US1TNME0006","2012-04-08","35.2985992431641","-86.3610916137695","251.2","LYNCHBURG 1.0 NNW, TN US","    0",",,N","    0",",,N",,,,,,
"US1TNME0006","2012-04-09","35.2985992431641","-86.3610916137695","251.2","LYNCHBURG 1.0 NNW, TN US","    0",",,N","    0",",,N",,,,,,
"US1TNME0006","2012-04-10","35.2985992431641","-86.3610916137695","251.2","LYNCHBURG 1.0 NNW, TN US","    0",",,N","    0",",,N",,,,,,
"US1TNME0006","2012-04-11","35.2985992431641","-86.3610916137695","251.2","LYNCHBURG 1.0 NNW, TN US","    0",",,N","    0",",,N",,,,,,
"US1TNME0006","2012-04-13","35.2985992431641","-86.3610916137695","251.2","LYNCHBURG 1.0 NNW, TN US","    0",",,N","    0",",,N",,,,,,
"US1TNME0006","2012-04-14","35.2985992431641","-86.3610916137695","251.2","LYNCHBURG 1.0 NNW, TN US","    0",",,N","    0",",,N",,,,,,
"US1TNME0006","2012-04-15","35.2985992431641","-86.3610916137695","251.2","LYNCHBURG 1.0 NNW, TN US","    0",",,N","    0",",,N",,,,,,
"US1TNME0006","2012-04-16","35.2985992431641","-86.3610916137695","251.2","LYNCHBURG 1.0 NNW, TN US","    0",",,N","    0",",,N",,,,,,
"US1TNME0006","2012-04-17","35.2985992431641","-86.3610916137695","251.2","LYNCHBURG 1.0 NNW, TN US","   41",",,N",,,,,,,,
"US1TNME0006","2012-04-18","35.2985992431641","-86.3610916137695","251.2","LYNCHBURG 1.0 NNW, TN US","   36",",,N",,,,,,,,
"US1TNME0006","2012-04-19","35.2985992431641","-86.3610916137695","251.2","LYNCHBURG 1.0 NNW, TN US","    0",",,N","    0",",,N",,,,,,
"US1TNME0006","2012-04-20","35.2985992431641","-86.3610916137695","251.2","LYNCHBURG 1.0 NNW, TN US","    0",",,N","    0",",,N",,,,,,
"US1TNME0006","2012-04-21","35.2985992431641","-86.3610916137695","251.2","LYNCHBURG 1.0 NNW, TN US","   13",",,N",,,,,,,,
"US1TNME0006","2012-04-22","35.2985992431641","-86.3610916137695","251.2","LYNCHBURG 1.0 NNW, TN US","    0",",,N","    0",",,N",,,,,,
"US1TNME0006","2012-04-23","35.2985992431641","-86.3610916137695","251.2","LYNCHBURG 1.0 NNW, TN US","    0",",,N","    0",",,N",,,,,,
