"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00450641","1930-03-30","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6","  203",",,6","  144",",,6","  -11",",,6","   39",",,6",,,,,,
"USC00450641","1930-03-31","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6","  152",",,6","  161",",,6","    6",",,6","   72",",,6",,,,,,
"USC00450641","1930-04-01","47.76667","-120.98333","860.1","BERNE, WA US",,,,,"  102",",,6","  122",",,6","   -6",",,6","   56",",,6",,,,,,
"USC00450641","1930-04-02","47.76667","-120.98333","860.1","BERNE, WA US",,,,,"    0",",,6","  133",",,6","   28",",,6","   72",",,6",,,,,,
"USC00450641","1930-04-03","47.76667","-120.98333","860.1","BERNE, WA US","   86",",,6",,,,,"   78",",,6","    6",",,6","   28",",,6",,,,,,
"USC00450641","1930-04-04","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"   67",",I,6","   22",",,6","   94",",I,6",,,,,,
"USC00450641","1930-04-05","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  161",",,6","   17",",,6","  139",",,6",,,,,,
"USC00450641","1930-04-06","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  172",",,6","   39",",,6","   67",",,6",,,,,,
"USC00450641","1930-04-07","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  133",",,6","    6",",,6","   44",",,6",,,,,,
"USC00450641","1930-04-08","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,,,"   -6",",,6","   17",",,6",,,,,,
"USC00450641","1930-04-09","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"   89",",,6","  -17",",,6","   56",",,6",,,,,,
"USC00450641","1930-04-10","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  139",",,6","  -11",",,6","   72",",,6",,,,,,
"USC00450641","1930-04-11","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,,,"   11",",,6","   89",",,6",,,,,,
"USC00450641","1930-04-12","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  200",",,6",,,"   94",",,6",,,,,,
"USC00450641","1930-04-13","47.76667","-120.98333","860.1","BERNE, WA US","   86",",,6",,,,,"  106",",,6","   11",",,6","   56",",,6",,,,,,
"USC00450641","1930-04-14","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  139",",,6","   28",",,6","   44",",,6",,,,,,
"USC00450641","1930-04-15","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"   67",",,6","   17",",,6","   39",",,6",,,,,,
"USC00450641","1930-04-16","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,,,"   11",",,6","   78",",,6",,,,,,
"USC00450641","1930-04-17","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  144",",,6","  -11",",,6","   72",",,6",,,,,,
"USC00450641","1930-04-18","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  122",",,6",,,"  117",",,6",,,,,,
"USC00450641","1930-04-19","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  133",",,6","   22",",,6","   72",",,6",,,,,,
"USC00450641","1930-04-20","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  172",",,6","   17",",,6","   78",",,6",,,,,,
"USC00450641","1930-04-21","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  211",",,6","   56",",,6","   83",",,6",,,,,,
"USC00450641","1930-04-22","47.76667","-120.98333","860.1","BERNE, WA US","   56",",,6",,,,,,,"   33",",,6","   72",",,6",,,,,,
"USC00450641","1930-04-23","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  172",",,6",,,"   89",",,6",,,,,,
"USC00450641","1930-04-24","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,,,"   56",",,6","   67",",,6",,,,,,
"USC00450641","1930-04-25","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  133",",,6","    6",",,6","   78",",,6",,,,,,
"USC00450641","1930-04-26","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  206",",,6","   94",",I,6","   61",",I,6",,,,,,
"USC00450641","1930-04-27","47.76667","-120.98333","860.1","BERNE, WA US","   76",",,6",,,,,"  167",",,6","   78",",I,6","   39",",,6",,,,,,
"USC00450641","1930-04-28","47.76667","-120.98333","860.1","BERNE, WA US","   51",",,6",,,,,"   89",",,6","   22",",,6","   39",",,6",,,,,,
"USC00450641","1930-04-29","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"   94",",,6","   11",",,6","   44",",,6",,,,,,
"USC00450641","1930-04-30","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  144",",,6","   17",",,6","   78",",,6",,,,,,
"USC00450641","1930-05-01","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  244",",,6","   78",",,6","   83",",,6",,,,,,
"USC00450641","1930-05-02","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  100",",,6","   17",",,6","   50",",,6",,,,,,
"USC00450641","1930-05-03","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"   78",",,6","   -6",",,6","   67",",,6",,,,,,
"USC00450641","1930-05-04","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  144",",,6","   22",",,6","   94",",,6",,,,,,
"USC00450641","1930-05-05","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  111",",,6","   -6",",,6","   22",",,6",,,,,,
"USC00450641","1930-05-06","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"   67",",,6","  -17",",,6","   33",",,6",,,,,,
"USC00450641","1930-05-07","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"   78",",,6","   22",",,6","   56",",,6",,,,,,
"USC00450641","1930-05-08","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  117",",,6","   39",",,6",,,,,,,,
"USC00450641","1930-05-09","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  156",",,6","   28",",,6","  117",",,6",,,,,,
"USC00450641","1930-05-10","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  172",",,6","   28",",,6","  122",",,6",,,,,,
"USC00450641","1930-05-11","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  167",",,6","   11",",,6","  144",",,6",,,,,,
"USC00450641","1930-05-12","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  211",",,6","   33",",,6","  144",",,6",,,,,,
"USC00450641","1930-05-13","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  228",",,6","   72",",,6","  117",",,6",,,,,,
"USC00450641","1930-05-14","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  206",",,6","   83",",,6","  133",",,6",,,,,,
"USC00450641","1930-05-15","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  239",",,6","   89",",,6","  111",",,6",,,,,,
"USC00450641","1930-05-16","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  122",",,6","   83",",I,6","   67",",I,6",,,,,,
"USC00450641","1930-05-17","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"   78",",,6","   28",",,6","   56",",,6",,,,,,
"USC00450641","1930-05-18","47.76667","-120.98333","860.1","BERNE, WA US","   61",",,6",,,,,"   67",",I,6","   11",",,6","   78",",I,6",,,,,,
"USC00450641","1930-05-19","47.76667","-120.98333","860.1","BERNE, WA US","  122",",,6",,,,,"  117",",,6","   39",",,6","   44",",,6",,,,,,
"USC00450641","1930-05-20","47.76667","-120.98333","860.1","BERNE, WA US","   91",",,6",,,,,"   72",",,6","    0",",,6","   33",",,6",,,,,,
"USC00450641","1930-05-21","47.76667","-120.98333","860.1","BERNE, WA US","   46",",,6",,,,,"   67",",,6","   17",",,6","   61",",,6",,,,,,
"USC00450641","1930-05-22","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  122",",,6","   22",",,6","  111",",,6",,,,,,
"USC00450641","1930-05-23","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  172",",,6","   56",",,6","   89",",,6",,,,,,
"USC00450641","1930-05-24","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"   83",",,6","   17",",,6","   44",",,6",,,,,,
"USC00450641","1930-05-25","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  128",",,6","  -22",",,6","  111",",,6",,,,,,
"USC00450641","1930-05-26","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,,,"   28",",,6","  128",",,6",,,,,,
"USC00450641","1930-05-27","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,,,"   89",",,6","  111",",I,6",,,,,,
"USC00450641","1930-05-28","47.76667","-120.98333","860.1","BERNE, WA US","   46",",,6",,,,,"  100",",I,6","   61",",,6","   72",",,6",,,,,,
"USC00450641","1930-05-29","47.76667","-120.98333","860.1","BERNE, WA US","   13",",,6",,,,,"  100",",,6","   83",",I,6","   67",",,6",,,,,,
"USC00450641","1930-05-30","47.76667","-120.98333","860.1","BERNE, WA US","   76",",,6",,,,,"   89",",,6","   44",",,6","   61",",,6",,,,,,
"USC00450641","1930-05-31","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  106",",,6","   44",",,6","  100",",I,6",,,,,,
"USC00450641","1930-06-01","47.76667","-120.98333","860.1","BERNE, WA US","   20",",,6",,,,,"   78",",I,6","   33",",,6","   33",",,6",,,,,,
"USC00450641","1930-06-02","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"   78",",,6","   28",",,6","   78",",,6",,,,,,
"USC00450641","1930-06-03","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  133",",,6","   67",",,6","   83",",,6",,,,,,
"USC00450641","1930-06-04","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  167",",,6","   39",",,6","  167",",,6",,,,,,
"USC00450641","1930-06-05","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  283",",,6","   67",",,6","  178",",,6",,,,,,
"USC00450641","1930-06-06","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  283",",,6","  106",",,6","  133",",,6",,,,,,
"USC00450641","1930-06-07","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  183",",,6","   33",",,6","  111",",,6",,,,,,
"USC00450641","1930-06-08","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  261",",,6","   61",",,6","  172",",,6",,,,,,
"USC00450641","1930-06-09","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  278",",,6","  106",",,6","  167",",,6",,,,,,
"USC00450641","1930-06-10","47.76667","-120.98333","860.1","BERNE, WA US","   25",",,6",,,,,"  222",",,6","   67",",,6","   78",",,6",,,,,,
"USC00450641","1930-06-11","47.76667","-120.98333","860.1","BERNE, WA US","   36",",,6",,,,,"  133",",,6","   44",",,6","   61",",,6",,,,,,
"USC00450641","1930-06-12","47.76667","-120.98333","860.1","BERNE, WA US","   25",",,6",,,,,"  106",",,6","   39",",,6","   61",",,6",,,,,,
"USC00450641","1930-06-13","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  156",",,6","    6",",,6","  111",",,6",,,,,,
"USC00450641","1930-06-14","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  272",",,6","   33",",,6","  194",",,6",,,,,,
"USC00450641","1930-06-15","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  300",",,6","   72",",,6","   72",",,6",,,,,,
"USC00450641","1930-06-16","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  122",",,6","   44",",,6","   72",",,6",,,,,,
"USC00450641","1930-06-17","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  111",",I,6","   22",",,6","  139",",I,6",,,,,,
"USC00450641","1930-06-18","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  261",",,6","   50",",,6","  161",",,6",,,,,,
"USC00450641","1930-06-19","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  267",",,6","   89",",,6","  139",",,6",,,,,,
"USC00450641","1930-06-20","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  222",",,6","   72",",,6","   83",",,6",,,,,,
"USC00450641","1930-06-21","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  161",",,6","   56",",,6","  139",",,6",,,,,,
"USC00450641","1930-06-22","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  167",",,6","   89",",,6","   94",",,6",,,,,,
"USC00450641","1930-06-23","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  150",",,6","   89",",,6","  100",",,6",,,,,,
"USC00450641","1930-06-24","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  206",",,6","   44",",,6","  167",",,6",,,,,,
"USC00450641","1930-06-25","47.76667","-120.98333","860.1","BERNE, WA US","   38",",,6",,,,,"  222",",,6","   78",",,6","  106",",,6",,,,,,
"USC00450641","1930-06-26","47.76667","-120.98333","860.1","BERNE, WA US","   25",",,6",,,,,"  222",",,6","   78",",,6","  100",",,6",,,,,,
"USC00450641","1930-06-27","47.76667","-120.98333","860.1","BERNE, WA US","   46",",,6",,,,,"  133",",,6","   56",",I,6","   44",",I,6",,,,,,
"USC00450641","1930-06-28","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  128",",,6","   33",",,6",,,,,,,,
"USC00450641","1930-06-29","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  256",",,6","   94",",,6","  167",",,6",,,,,,
"USC00450641","1930-06-30","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  256",",,6","  100",",,6","  144",",,6",,,,,,
"USC00450641","1930-07-01","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  211",",,6","   56",",,6",,,,,,,,
"USC00450641","1930-07-02","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  244",",,6","   78",",,6",,,,,,,,
"USC00450641","1930-07-03","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  272",",,6","  111",",,6",,,,,,,,
"USC00450641","1930-07-04","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  289",",,6","   72",",,6",,,,,,,,
"USC00450641","1930-07-05","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  239",",,6","  106",",,6",,,,,,,,
"USC00450641","1930-07-06","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  217",",,6","   78",",,6",,,,,,,,
"USC00450641","1930-07-07","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  256",",,6","   67",",,6",,,,,,,,
"USC00450641","1930-07-08","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  306",",,6","  111",",,6",,,,,,,,
"USC00450641","1930-07-09","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  361",",,6","  167",",,6",,,,,,,,
"USC00450641","1930-07-10","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  300",",,6","   94",",,6",,,,,,,,
"USC00450641","1930-07-11","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  356",",,6","  111",",,6",,,,,,,,
"USC00450641","1930-07-12","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  361",",,6","  128",",,6",,,,,,,,
"USC00450641","1930-07-13","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  361",",,6","  117",",,6",,,,,,,,
"USC00450641","1930-07-14","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  222",",,6","  100",",,6",,,,,,,,
"USC00450641","1930-07-15","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  267",",,6","  111",",,6",,,,,,,,
"USC00450641","1930-07-16","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  200",",,6","   89",",,6",,,,,,,,
"USC00450641","1930-07-17","47.76667","-120.98333","860.1","BERNE, WA US","   18",",,6","    0",",,6",,,"  200",",,6","   83",",,6",,,,,,,,
"USC00450641","1930-07-18","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  189",",,6","   83",",,6",,,,,,,,
"USC00450641","1930-07-19","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  233",",,6","   89",",,6",,,,,,,,
"USC00450641","1930-07-20","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  256",",,6","  111",",,6",,,,,,,,
"USC00450641","1930-07-21","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  322",",,6","  117",",,6",,,,,,,,
"USC00450641","1930-07-22","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  278",",,6","  144",",,6",,,,,,,,
"USC00450641","1930-07-23","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  256",",,6","  128",",,6",,,,,,,,
"USC00450641","1930-07-24","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  189",",,6","   78",",,6",,,,,,,,
"USC00450641","1930-07-25","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  183",",,6","   89",",,6",,,,,,,,
"USC00450641","1930-07-26","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  194",",,6","   39",",,6",,,,,,,,
"USC00450641","1930-07-27","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  228",",,6","   89",",,6",,,,,,,,
"USC00450641","1930-07-28","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  311",",,6","  117",",,6",,,,,,,,
"USC00450641","1930-07-29","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  311",",,6","  133",",,6",,,,,,,,
"USC00450641","1930-07-30","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  244",",,6","   83",",,6",,,,,,,,
"USC00450641","1930-07-31","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  222",",,6","   89",",,6",,,,,,,,
"USC00450641","1930-08-01","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  194",",,6","   89",",,6",,,,,,,,
"USC00450641","1930-08-02","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  211",",,6","   61",",,6",,,,,,,,
"USC00450641","1930-08-03","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  278",",,6","  100",",,6",,,,,,,,
"USC00450641","1930-08-04","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,,,"  111",",,6",,,,,,,,
"USC00450641","1930-08-05","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  278",",,6","  106",",,6",,,,,,,,
"USC00450641","1930-08-06","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  306",",,6","  111",",,6",,,,,,,,
"USC00450641","1930-08-07","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  344",",,6","  111",",,6",,,,,,,,
"USC00450641","1930-08-08","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  311",",,6","  111",",,6",,,,,,,,
"USC00450641","1930-08-09","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  272",",,6","  161",",,6",,,,,,,,
"USC00450641","1930-08-10","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  294",",,6","  144",",,6",,,,,,,,
"USC00450641","1930-08-11","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  322",",,6","  144",",,6",,,,,,,,
"USC00450641","1930-08-12","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  294",",,6","  133",",,6",,,,,,,,
"USC00450641","1930-08-13","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  311",",,6","  133",",,6",,,,,,,,
"USC00450641","1930-08-14","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  311",",,6","  133",",,6",,,,,,,,
"USC00450641","1930-08-15","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  233",",,6","  128",",,6",,,,,,,,
"USC00450641","1930-08-16","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  161",",,6","   83",",,6",,,,,,,,
"USC00450641","1930-08-17","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  261",",,6","   83",",,6",,,,,,,,
"USC00450641","1930-08-18","47.76667","-120.98333","860.1","BERNE, WA US","    0","T,,6","    0",",,6",,,"  200",",,6","  122",",,6",,,,,,,,
"USC00450641","1930-08-19","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  200",",,6","  106",",,6",,,,,,,,
"USC00450641","1930-08-20","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  161",",,6","   50",",,6",,,,,,,,
"USC00450641","1930-08-21","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  244",",,6","   50",",,6",,,,,,,,
"USC00450641","1930-08-22","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  228",",,6","   50",",,6",,,,,,,,
"USC00450641","1930-08-23","47.76667","-120.98333","860.1","BERNE, WA US","    3",",,6","    0",",,6",,,"  228",",,6","   56",",,6",,,,,,,,
"USC00450641","1930-08-24","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  183",",,6","   56",",,6",,,,,,,,
"USC00450641","1930-08-25","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  189",",,6","   56",",,6",,,,,,,,
"USC00450641","1930-08-26","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  244",",,6","   61",",,6",,,,,,,,
"USC00450641","1930-08-27","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  256",",,6","   61",",,6",,,,,,,,
"USC00450641","1930-08-28","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  294",",,6","   67",",,6",,,,,,,,
"USC00450641","1930-08-29","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  294",",,6","   72",",,6",,,,,,,,
"USC00450641","1930-08-30","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  144",",,6","   44",",,6",,,,,,,,
"USC00450641","1930-08-31","47.76667","-120.98333","860.1","BERNE, WA US","    0","P,,6","    0",",,6",,,"  206",",,6","   67",",,6",,,,,,,,
"USC00450641","1930-09-01","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  267",",,6","   67",",,6",,,,,,,,
"USC00450641","1930-09-02","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  278",",,6","   56",",,6",,,,,,,,
"USC00450641","1930-09-03","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  294",",,6","  106",",,6",,,,,,,,
"USC00450641","1930-09-04","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  283",",,6","  106",",,6",,,,,,,,
"USC00450641","1930-09-05","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  267",",,6","  106",",,6",,,,,,,,
"USC00450641","1930-09-06","47.76667","-120.98333","860.1","BERNE, WA US","    0","T,,6",,,,,"  139",",,6","   11",",,6",,,,,,,,
"USC00450641","1930-09-07","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  217",",,6","   78",",,6",,,,,,,,
"USC00450641","1930-09-08","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  228",",,6","   72",",,6",,,,,,,,
"USC00450641","1930-09-09","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  217",",,6","  128",",,6",,,,,,,,
"USC00450641","1930-09-10","47.76667","-120.98333","860.1","BERNE, WA US","   20",",,6",,,,,"  233",",,6","  122",",,6",,,,,,,,
"USC00450641","1930-09-11","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  189",",,6","   89",",,6",,,,,,,,
"USC00450641","1930-09-12","47.76667","-120.98333","860.1","BERNE, WA US","   20",",,6",,,,,"  144",",,6","   83",",,6",,,,,,,,
"USC00450641","1930-09-13","47.76667","-120.98333","860.1","BERNE, WA US","   56",",,6",,,,,,,"   78",",,6",,,,,,,,
"USC00450641","1930-09-14","47.76667","-120.98333","860.1","BERNE, WA US","    5",",,6",,,,,"  156",",,6","  111",",,6",,,,,,,,
"USC00450641","1930-09-15","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,,,"   72",",,6",,,,,,,,
"USC00450641","1930-09-16","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  239",",,6","   39",",,6",,,,,,,,
"USC00450641","1930-09-17","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  228",",,6","  139",",,6",,,,,,,,
"USC00450641","1930-09-18","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  194",",,6","   44",",,6",,,,,,,,
"USC00450641","1930-09-19","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  228",",,6","   78",",,6",,,,,,,,
"USC00450641","1930-09-20","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  244",",,6","  100",",,6",,,,,,,,
"USC00450641","1930-09-21","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  183",",,6","   56",",,6",,,,,,,,
"USC00450641","1930-09-22","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"   89",",,6","   39",",,6",,,,,,,,
"USC00450641","1930-09-23","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  128",",,6","   44",",,6",,,,,,,,
"USC00450641","1930-09-24","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  106",",,6","   44",",,6",,,,,,,,
"USC00450641","1930-09-25","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  117",",,6","   67",",,6",,,,,,,,
"USC00450641","1930-09-26","47.76667","-120.98333","860.1","BERNE, WA US","    3",",,6",,,,,"  178",",,6","   72",",,6",,,,,,,,
"USC00450641","1930-09-27","47.76667","-120.98333","860.1","BERNE, WA US","   41",",,6",,,,,"  128",",,6","   56",",,6",,,,,,,,
"USC00450641","1930-09-28","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  122",",,6","   39",",,6",,,,,,,,
"USC00450641","1930-09-29","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  122",",,6","   11",",,6",,,,,,,,
"USC00450641","1930-09-30","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  156",",,6","   39",",,6",,,,,,,,
"USC00450641","1930-10-01","47.76667","-120.98333","860.1","BERNE, WA US",,,,,,,"  183",",,6","   56",",,6",,,,,,,,
