"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES"
"USC00012737","1998-06-11","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  311",",,0","  194",",,0","  267",",,0,1800",,,,,,,,,,
"USC00012737","1998-06-12","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  300",",,0","  217",",,0","  278",",,0,1800",,,,,,,,,,
"USC00012737","1998-06-13","34.315","-86.72556","318.5","EVA, AL US","   15",",,0,1800","    0","P,,0","    0","P,,0","  322",",,0","  206",",,0","  278",",,0,1800",,,,,,,,,,
"USC00012737","1998-06-14","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  322",",,0","  206",",,0","  272",",,0,1800",,,,,,,,,,
"USC00012737","1998-06-15","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  311",",,0","  217",",,0","  283",",,0,1800",,,,,,,,,,
"USC00012737","1998-06-16","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  294",",,0","  183",",,0","  283",",,0,1800",,,,,,,,,,
"USC00012737","1998-06-17","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  322",",,0","  194",",,0","  300",",,0,1800",,,,,,,,,,
"USC00012737","1998-06-18","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  333",",,0","  200",",,0","  283",",,0,1800",,,,,,,,,,
"USC00012737","1998-06-19","34.315","-86.72556","318.5","EVA, AL US","  165",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,
"USC00012737","1998-06-20","34.315","-86.72556","318.5","EVA, AL US","  127",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,
"USC00012737","1998-06-21","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,
"USC00012737","1998-06-22","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,
"USC00012737","1998-06-23","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,
"USC00012737","1998-06-24","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,
"USC00012737","1998-06-25","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,
"USC00012737","1998-06-26","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,
"USC00012737","1998-06-27","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,
"USC00012737","1998-06-28","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,
"USC00012737","1998-06-29","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,
"USC00012737","1998-06-30","34.315","-86.72556","318.5","EVA, AL US","  246",",,0,1800","    0","P,,0","    0","P,,0","  344",",,0",,,"  233",",,0,1800",,,,,,,,,,
"USC00012737","1998-07-01","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  339",",,0","  206",",,0","  306",",,0,1800",,,,,,,,,,
"USC00012737","1998-07-02","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  311",",,0","  206",",,0","  244",",,0,1800",,,,,,,,,,
"USC00012737","1998-07-03","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  333",",,0","  206",",,0","  239",",,0,1800",,,,,,,,,,
"USC00012737","1998-07-04","34.315","-86.72556","318.5","EVA, AL US","  109",",,0,1800","    0","P,,0","    0","P,,0","  311",",,0","  200",",,0","  206",",,0,1800",,,,,,,,,,
"USC00012737","1998-07-05","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  311",",,0","  183",",,0","  289",",,0,1800",,,,,,,,,,
"USC00012737","1998-07-06","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  322",",,0","  194",",,0","  239",",,0,1800",,,,,,,,,,
"USC00012737","1998-07-07","34.315","-86.72556","318.5","EVA, AL US","   71",",,0,1800","    0","P,,0","    0","P,,0","  356",",,0","  211",",,0","  250",",,0,1800",,,,,,,,,,
"USC00012737","1998-07-08","34.315","-86.72556","318.5","EVA, AL US","  457",",,0,1800","    0","P,,0","    0","P,,0","  333",",,0","  217",",,0","  228",",,0,1800",,,,,,,,,,
"USC00012737","1998-07-09","34.315","-86.72556","318.5","EVA, AL US","   18",",,0,1800","    0","P,,0","    0","P,,0","  317",",,0","  217",",,0","  278",",,0,1800",,,,,,,,,,
"USC00012737","1998-07-10","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  317",",,0","  217",",,0","  267",",,0,1800",,,,,,,,,,
"USC00012737","1998-07-11","34.315","-86.72556","318.5","EVA, AL US","    5",",,0,1800","    0","P,,0","    0","P,,0","  294",",,0","  200",",,0","  261",",,0,1800",,,,,,,,,,
"USC00012737","1998-07-12","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  289",",,0","  217",",,0","  267",",,0,1800",,,,,,,,,,
"USC00012737","1998-07-13","34.315","-86.72556","318.5","EVA, AL US","  564",",,0,1800","    0","P,,0","    0","P,,0","  272",",,0","  206",",,0","  222",",,0,1800",,,,,,,,,,
"USC00012737","1998-07-14","34.315","-86.72556","318.5","EVA, AL US","   28",",,0,1800","    0","P,,0","    0","P,,0","  272",",,0","  200",",,0","  217",",,0,1800",,,,,,,,,,
"USC00012737","1998-07-15","34.315","-86.72556","318.5","EVA, AL US","   89",",,0,1800","    0","P,,0","    0","P,,0","  283",",,0","  217",",,0","  261",",,0,1800",,,,,,,,,,
"USC00012737","1998-07-16","34.315","-86.72556","318.5","EVA, AL US","    8",",,0,1800","    0","P,,0","    0","P,,0","  300",",,0","  217",",,0","  278",",,0,1800",,,,,,,,,,
"USC00012737","1998-07-17","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  306",",,0","  189",",,0","  267",",,0,1800",,,,,,,,,,
"USC00012737","1998-07-18","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  317",",,0","  200",",,0","  244",",,0,1800",,,,,,,,,,
"USC00012737","1998-07-19","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  339",",,0","  217",",,0","  294",",,0,1800",,,,,,,,,,
"USC00012737","1998-07-20","34.315","-86.72556","318.5","EVA, AL US","  137",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,
"USC00012737","1998-07-21","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,
"USC00012737","1998-07-22","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,
"USC00012737","1998-07-23","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,
"USC00012737","1998-07-24","34.315","-86.72556","318.5","EVA, AL US","  104",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,
"USC00012737","1998-07-25","34.315","-86.72556","318.5","EVA, AL US","   18",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,
"USC00012737","1998-07-26","34.315","-86.72556","318.5","EVA, AL US","  107",",,0,1800","    0","P,,0","    0","P,,0",,,,,,,,,,,,,,,,
"USC00012737","1998-07-27","34.315","-86.72556","318.5","EVA, AL US","   81",",,0,1800","    0","P,,0","    0","P,,0","  278",",,0",,,"  267",",,0,1800",,,,,,,,,,
"USC00012737","1998-07-28","34.315","-86.72556","318.5","EVA, AL US","    5",",,0,1800","    0","P,,0","    0","P,,0","  289",",,0","  211",",,0","  278",",,0,1800",,,,,,,,,,
"USC00012737","1998-07-29","34.315","-86.72556","318.5","EVA, AL US","    3",",,0,1800","    0","P,,0","    0","P,,0","  283",",,0","  211",",,0","  261",",,0,1800",,,,,,,,,,
"USC00012737","1998-07-30","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  328",",,0","  206",",,0","  267",",,0,1800",,,,,,,,,,
"USC00012737","1998-07-31","34.315","-86.72556","318.5","EVA, AL US","   36",",,0,1800","    0","P,,0","    0","P,,0","  311",",,0","  206",",,0","  261",",,0,1800",,,,,,,,,,
"USC00012737","1998-08-01","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  322",",,0","  211",",,0","  256",",,0,1800",,,,,,,,,,
"USC00012737","1998-08-02","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  328",",,0","  206",",,0","  233",",,0,1800",,,,,,,,,,
"USC00012737","1998-08-03","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  300",",,0","  172",",,0","  278",",,0,1800",,,,,,,,,,
"USC00012737","1998-08-04","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  306",",,0","  150",",,0","  239",",,0,1800",,,,,,,,,,
"USC00012737","1998-08-05","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  322",",,0","  172",",,0","  239",",,0,1800",,,,,,,,,,
"USC00012737","1998-08-06","34.315","-86.72556","318.5","EVA, AL US","  338",",,0,1800","    0","P,,0","    0","P,,0","  311",",,0","  200",",,0","  250",",,0,1800",,,,,,,,,,
"USC00012737","1998-08-07","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  317",",,0","  200",",,0","  233",",,0,1800",,,,,,,,,,
"USC00012737","1998-08-08","34.315","-86.72556","318.5","EVA, AL US","   86",",,0,1800","    0","P,,0","    0","P,,0","  283",",,0","  200",",,0","  222",",,0,1800",,,,,,,,,,
"USC00012737","1998-08-09","34.315","-86.72556","318.5","EVA, AL US","   99",",,0,1800","    0","P,,0","    0","P,,0","  289",",,0","  200",",,0","  233",",,0,1800",,,,,,,,,,
"USC00012737","1998-08-10","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  306",",,0","  183",",,0","  233",",,0,1800",,,,,,,,,,
"USC00012737","1998-08-11","34.315","-86.72556","318.5","EVA, AL US","   51",",,0,1800","    0","P,,0","    0","P,,0","  294",",,0","  183",",,0","  244",",,0,1800",,,,,,,,,,
"USC00012737","1998-08-12","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  283",",,0","  206",",,0","  233",",,0,1800",,,,,,,,,,
"USC00012737","1998-08-13","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  300",",,0","  189",",,0","  239",",,0,1800",,,,,,,,,,
"USC00012737","1998-08-14","34.315","-86.72556","318.5","EVA, AL US","   58",",,0,1800","    0","P,,0","    0","P,,0","  283",",,0","  200",",,0","  244",",,0,1800",,,,,,,,,,
"USC00012737","1998-08-15","34.315","-86.72556","318.5","EVA, AL US","   76",",,0,1800","    0","P,,0","    0","P,,0","  283",",,0","  200",",,0","  233",",,0,1800",,,,,,,,,,
"USC00012737","1998-08-16","34.315","-86.72556","318.5","EVA, AL US","   86",",,0,1800","    0","P,,0","    0","P,,0","  261",",,0","  206",",,0","  211",",,0,1800",,,,,,,,,,
"USC00012737","1998-08-17","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  300",",,0","  183",",,0","  244",",,0,1800",,,,,,,,,,
"USC00012737","1998-08-18","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  311",",,0","  194",",,0","  261",",,0,1800",,,,,,,,,,
"USC00012737","1998-08-19","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  317",",,0","  194",",,0","  267",",,0,1800",,,,,,,,,,
"USC00012737","1998-08-20","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  300",",,0","  200",",,0","  250",",,0,1800",,,,,,,,,,
"USC00012737","1998-08-21","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  311",",,0","  194",",,0","  233",",,0,1800",,,,,,,,,,
"USC00012737","1998-08-22","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  317",",,0","  172",",,0","  244",",,0,1800",,,,,,,,,,
"USC00012737","1998-08-23","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  317",",,0","  161",",,0","  239",",,0,1800",,,,,,,,,,
"USC00012737","1998-08-24","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  317",",,0","  167",",,0","  233",",,0,1800",,,,,,,,,,
"USC00012737","1998-08-25","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  322",",,0","  161",",,0","  233",",,0,1800",,,,,,,,,,
"USC00012737","1998-08-26","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  344",",,0","  178",",,0","  289",",,0,1800",,,,,,,,,,
"USC00012737","1998-08-27","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  317",",,0","  172",",,0","  244",",,0,1800",,,,,,,,,,
"USC00012737","1998-08-28","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  339",",,0","  161",",,0","  250",",,0,1800",,,,,,,,,,
"USC00012737","1998-08-29","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  333",",,0","  167",",,0","  239",",,0,1800",,,,,,,,,,
"USC00012737","1998-08-30","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  328",",,0","  194",",,0","  267",",,0,1800",,,,,,,,,,
"USC00012737","1998-08-31","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  328",",,0","  206",",,0","  272",",,0,1800",,,,,,,,,,
"USC00012737","1998-09-01","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  328",",,0","  178",",,0","  250",",,0,1800",,,,,,,,,,
"USC00012737","1998-09-02","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  311",",,0","  183",",,0","  283",",,0,1800",,,,,,,,,,
"USC00012737","1998-09-03","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  311",",,0","  178",",,0","  233",",,0,1800",,,,,,,,,,
"USC00012737","1998-09-04","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  356",",,0","  133",",,0","  256",",,0,1800",,,,,,,,,,
"USC00012737","1998-09-05","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  361",",,0","  161",",,0","  228",",,0,1800",,,,,,,,,,
"USC00012737","1998-09-06","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  350",",,0","  167",",,0","  300",",,0,1800",,,,,,,,,,
"USC00012737","1998-09-07","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  339",",,0","  189",",,0","  322",",,0,1800",,,,,,,,,,
"USC00012737","1998-09-08","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  328",",,0","  206",",,0","  211",",,0,1800",,,,,,,,,,
"USC00012737","1998-09-09","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  328",",,0","   83",",,0","  228",",,0,1800",,,,,,,,,,
"USC00012737","1998-09-10","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  289",",,0","  106",",,0","  206",",,0,1800",,,,,,,,,,
"USC00012737","1998-09-11","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  289",",,0","  144",",,0","  222",",,0,1800",,,,,,,,,,
"USC00012737","1998-09-12","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  300",",,0","  161",",,0","  239",",,0,1800",,,,,,,,,,
"USC00012737","1998-09-13","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  344",",,0","  139",",,0","  306",",,0,1800",,,,,,,,,,
"USC00012737","1998-09-14","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  328",",,0","  172",",,0","  300",",,0,1800",,,,,,,,,,
"USC00012737","1998-09-15","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  328",",,0","  172",",,0","  256",",,0,1800",,,,,,,,,,
"USC00012737","1998-09-16","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  333",",,0","  178",",,0","  256",",,0,1800",,,,,,,,,,
"USC00012737","1998-09-17","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  333",",,0","  172",",,0","  311",",,0,1800",,,,,,,,,,
"USC00012737","1998-09-18","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  333",",,0","  178",",,0","  256",",,0,1800",,,,,,,,,,
"USC00012737","1998-09-19","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  272",",,0","  194",",,0","  256",",,0,1800",,,,,,,,,,
"USC00012737","1998-09-20","34.315","-86.72556","318.5","EVA, AL US","  216",",,0,1800","    0","P,,0","    0","P,,0","  289",",,0","  211",",,0","  217",",,0,1800",,,,,,,,,,
"USC00012737","1998-09-21","34.315","-86.72556","318.5","EVA, AL US","   20",",,0,1800","    0","P,,0","    0","P,,0","  294",",,0","  217",",,0","  250",",,0,1800",,,,,,,,,,
"USC00012737","1998-09-22","34.315","-86.72556","318.5","EVA, AL US","   61",",,0,1800","    0","P,,0","    0","P,,0","  317",",,0","  189",",,0","  233",",,0,1800",,,,,,,,,,
"USC00012737","1998-09-23","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  289",",,0","  172",",,0","  250",",,0,1800",,,,,,,,,,
"USC00012737","1998-09-24","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  306",",,0","  150",",,0","  267",",,0,1800",,,,,,,,,,
"USC00012737","1998-09-25","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  317",",,0","  150",",,0","  267",",,0,1800",,,,,,,,,,
"USC00012737","1998-09-26","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  317",",,0","  150",",,0","  267",",,0,1800",,,,,,,,,,
"USC00012737","1998-09-27","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  322",",,0","  200",",,0","  239",",,0,1800",,,,,,,,,,
"USC00012737","1998-09-28","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  289",",,0","  206",",,0","  256",",,0,1800",,,,,,,,,,
"USC00012737","1998-09-29","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  278",",,0","  222",",,0","  250",",,0,1800",,,,,,,,,,
"USC00012737","1998-09-30","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0","    0","P,,0","  311",",,0","  194",",,0","  272",",,0,1800",,,,,,,,,,
"USC00012737","1998-10-01","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0",,,"  300",",,0","  178",",,0","  239",",,0,1800",,,,,,,,,,
"USC00012737","1998-10-02","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0",,,"  300",",,0","  117",",,0","  228",",,0,1800",,,,,,,,,,
"USC00012737","1998-10-03","34.315","-86.72556","318.5","EVA, AL US","    0","T,,0,1800","    0","P,,0",,,"  283",",,0","  161",",,0","  228",",,0,1800",,,,,,,,,,
"USC00012737","1998-10-04","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0",,,"  306",",,0","  178",",,0","  233",",,0,1800",,,,,,,,,,
"USC00012737","1998-10-05","34.315","-86.72556","318.5","EVA, AL US","    0","T,,0,1800","    0","P,,0",,,"  289",",,0","  194",",,0","  233",",,0,1800",,,,,,,,,,
"USC00012737","1998-10-06","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0",,,"  278",",,0","  200",",,0","  222",",,0,1800",,,,,,,,,,
"USC00012737","1998-10-07","34.315","-86.72556","318.5","EVA, AL US","  389",",,0,1800","    0","P,,0",,,"  244",",,0","  194",",,0","  194",",,0,1800",,,,,,,,,,
"USC00012737","1998-10-08","34.315","-86.72556","318.5","EVA, AL US","   25",",,0,1800","    0","P,,0",,,"  194",",,0","  117",",,0","  128",",,0,1800",,,,,,,,,,
"USC00012737","1998-10-09","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0",,,"  200",",,0","   78",",,0","  128",",,0,1800",,,,,,,,,,
"USC00012737","1998-10-10","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0",,,"  233",",,0","   56",",,0","  156",",,0,1800",,,,,,,,,,
"USC00012737","1998-10-11","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0",,,"  256",",,0","   83",",,0","  183",",,0,1800",,,,,,,,,,
"USC00012737","1998-10-12","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0",,,"  256",",,0","  100",",,0","  161",",,0,1800",,,,,,,,,,
"USC00012737","1998-10-13","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0",,,"  250",",,0","   89",",,0","  156",",,0,1800",,,,,,,,,,
"USC00012737","1998-10-14","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0",,,"  250",",,0","   61",",,0","  156",",,0,1800",,,,,,,,,,
"USC00012737","1998-10-15","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0",,,"  267",",,0","   78",",,0","  217",",,0,1800",,,,,,,,,,
"USC00012737","1998-10-16","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0",,,"  272",",,0","  128",",,0","  189",",,0,1800",,,,,,,,,,
"USC00012737","1998-10-17","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0",,,"  272",",,0","  117",",,0","  222",",,0,1800",,,,,,,,,,
"USC00012737","1998-10-18","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0",,,"  278",",,0","  117",",,0","  194",",,0,1800",,,,,,,,,,
"USC00012737","1998-10-19","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0",,,"  239",",,0","  161",",,0","  172",",,0,1800",,,,,,,,,,
"USC00012737","1998-10-20","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0",,,"  228",",,0","  122",",,0","  156",",,0,1800",,,,,,,,,,
"USC00012737","1998-10-21","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0",,,"  228",",,0","  122",",,0","  156",",,0,1800",,,,,,,,,,
"USC00012737","1998-10-22","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0",,,"  156",",,0","   72",",,0","  111",",,0,1800",,,,,,,,,,
"USC00012737","1998-10-23","34.315","-86.72556","318.5","EVA, AL US","    0",",,0,1800","    0","P,,0",,,"  183",",,0","   17",",,0","  139",",,0,1800",,,,,,,,,,
