"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"USC00145043","1894-02-11","37.833333","-94.816667",,"MARMATON, KS US","  152",",,6","  178",",,6",,,,,,,,,,
"USC00145043","1894-02-12","37.833333","-94.816667",,"MARMATON, KS US","   38",",,6","   51",",,6",,,,,,,,,,
"USC00145043","1894-02-13","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00145043","1894-02-14","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00145043","1894-02-15","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00145043","1894-02-16","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00145043","1894-02-17","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00145043","1894-02-18","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00145043","1894-02-19","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00145043","1894-02-20","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00145043","1894-02-21","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00145043","1894-02-22","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00145043","1894-02-23","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00145043","1894-02-24","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00145043","1894-02-25","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00145043","1894-02-26","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00145043","1894-02-27","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00145043","1894-02-28","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6","    0",",,6",,,,,,,,,,
"USC00145043","1894-03-01","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-03-02","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-03-03","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-03-04","37.833333","-94.816667",,"MARMATON, KS US","  140",",,6",,,,,,,,,,,,
"USC00145043","1894-03-05","37.833333","-94.816667",,"MARMATON, KS US","  330",",,6",,,,,,,,,,,,
"USC00145043","1894-03-06","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-03-07","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-03-08","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-03-09","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-03-10","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-03-11","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-03-12","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-03-13","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-03-14","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-03-15","37.833333","-94.816667",,"MARMATON, KS US","  330",",,6",,,,,,,,,"    1",",,6","    1",",,6"
"USC00145043","1894-03-16","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-03-17","37.833333","-94.816667",,"MARMATON, KS US","   84",",,6",,,,,,,,,,,,
"USC00145043","1894-03-18","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-03-19","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-03-20","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-03-21","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-03-22","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-03-23","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-03-24","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-03-25","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-03-26","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-03-27","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-03-28","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-03-29","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-03-30","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-03-31","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-04-01","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-04-02","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-04-03","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-04-04","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-04-05","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-04-06","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-04-07","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-04-08","37.833333","-94.816667",,"MARMATON, KS US","  371",",,6",,,,,,,,,,,,
"USC00145043","1894-04-09","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-04-10","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-04-11","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-04-12","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-04-13","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-04-14","37.833333","-94.816667",,"MARMATON, KS US","  229",",,6",,,,,,,,,,,,
"USC00145043","1894-04-15","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-04-16","37.833333","-94.816667",,"MARMATON, KS US","  122",",,6",,,,,,,,,,,,
"USC00145043","1894-04-17","37.833333","-94.816667",,"MARMATON, KS US","   28",",,6",,,,,,,,,,,,
"USC00145043","1894-04-18","37.833333","-94.816667",,"MARMATON, KS US","  114",",,6",,,,,,,,,,,,
"USC00145043","1894-04-19","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-04-20","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-04-21","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-04-22","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,"    0",",,6",,,,,,
"USC00145043","1894-04-23","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-04-24","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-04-25","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-04-26","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-04-27","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-04-28","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,"  311",",,6",,,,,,,,
"USC00145043","1894-04-29","37.833333","-94.816667",,"MARMATON, KS US","   13",",,6",,,,,,,,,,,,
"USC00145043","1894-04-30","37.833333","-94.816667",,"MARMATON, KS US","   76",",,6",,,,,,,,,,,,
"USC00145043","1894-05-01","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-05-02","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-05-03","37.833333","-94.816667",,"MARMATON, KS US","   51",",,6",,,,,,,,,,,,
"USC00145043","1894-05-04","37.833333","-94.816667",,"MARMATON, KS US","  307",",,6",,,,,,,,,,,,
"USC00145043","1894-05-05","37.833333","-94.816667",,"MARMATON, KS US","   13",",,6",,,,,,,,,,,,
"USC00145043","1894-05-06","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-05-07","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-05-08","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-05-09","37.833333","-94.816667",,"MARMATON, KS US","  165",",,6",,,,,,,,,,,,
"USC00145043","1894-05-10","37.833333","-94.816667",,"MARMATON, KS US","   66",",,6",,,,,,,,,,,,
"USC00145043","1894-05-11","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-05-12","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-05-13","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-05-14","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-05-15","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-05-16","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-05-17","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-05-18","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-05-19","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,"   11",",,6",,,,,,
"USC00145043","1894-05-20","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-05-21","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-05-22","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-05-23","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-05-24","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-05-25","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-05-26","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,"  322",",,6",,,,,,,,
"USC00145043","1894-05-27","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-05-28","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-05-29","37.833333","-94.816667",,"MARMATON, KS US","  284",",,6",,,,,,,,,,,,
"USC00145043","1894-05-30","37.833333","-94.816667",,"MARMATON, KS US","   81",",,6",,,,,,,,,,,,
"USC00145043","1894-05-31","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-06-01","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,"   78",",,6",,,,,,
"USC00145043","1894-06-02","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-06-03","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-06-04","37.833333","-94.816667",,"MARMATON, KS US","   51",",,6",,,,,,,,,,,,
"USC00145043","1894-06-05","37.833333","-94.816667",,"MARMATON, KS US","   64",",,6",,,,,,,,,,,,
"USC00145043","1894-06-06","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-06-07","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,"   78",",,6",,,,,,
"USC00145043","1894-06-08","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-06-09","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-06-10","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-06-11","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-06-12","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-06-13","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-06-14","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-06-15","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-06-16","37.833333","-94.816667",,"MARMATON, KS US","   94",",,6",,,,,,,,,,,,
"USC00145043","1894-06-17","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-06-18","37.833333","-94.816667",,"MARMATON, KS US","  533",",,6",,,,,,,,,,,,
"USC00145043","1894-06-19","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-06-20","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-06-21","37.833333","-94.816667",,"MARMATON, KS US","   46",",,6",,,"  356",",,6",,,,,,,,
"USC00145043","1894-06-22","37.833333","-94.816667",,"MARMATON, KS US","  160",",,6",,,,,,,,,,,,
"USC00145043","1894-06-23","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-06-24","37.833333","-94.816667",,"MARMATON, KS US","  241",",,6",,,,,,,,,,,,
"USC00145043","1894-06-25","37.833333","-94.816667",,"MARMATON, KS US","  627",",,6",,,,,,,,,,,,
"USC00145043","1894-06-26","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-06-27","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-06-28","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-06-29","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-06-30","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,"  356",",,6",,,,,,,,
"USC00145043","1894-07-01","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-07-02","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-07-03","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-07-04","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-07-05","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-07-06","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-07-07","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-07-08","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-07-09","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-07-10","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-07-11","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-07-12","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-07-13","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-07-14","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-07-15","37.833333","-94.816667",,"MARMATON, KS US","   38",",,6",,,,,,,,,,,,
"USC00145043","1894-07-16","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-07-17","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-07-18","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-07-19","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-07-20","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-07-21","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-07-22","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,"   83",",,6",,,,,,
"USC00145043","1894-07-23","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-07-24","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-07-25","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,"  378",",,6",,,,,,,,
"USC00145043","1894-07-26","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-07-27","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-07-28","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-07-29","37.833333","-94.816667",,"MARMATON, KS US","  152",",,6",,,,,,,,,,,,
"USC00145043","1894-07-30","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-07-31","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-08-01","37.833333","-94.816667",,"MARMATON, KS US","   33",",,6",,,,,,,,,,,,
"USC00145043","1894-08-02","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-08-03","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-08-04","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,"   72",",,6",,,,,,
"USC00145043","1894-08-05","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-08-06","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-08-07","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-08-08","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-08-09","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-08-10","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-08-11","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,"  406",",,6",,,,,,,,
"USC00145043","1894-08-12","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-08-13","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-08-14","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-08-15","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-08-16","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-08-17","37.833333","-94.816667",,"MARMATON, KS US","   20",",,6",,,,,,,,,,,,
"USC00145043","1894-08-18","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-08-19","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-08-20","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-08-21","37.833333","-94.816667",,"MARMATON, KS US","  584",",,6",,,,,,,,,,,,
"USC00145043","1894-08-22","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-08-23","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-08-24","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-08-25","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-08-26","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-08-27","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-08-28","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-08-29","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-08-30","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-08-31","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-09-01","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-09-02","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-09-03","37.833333","-94.816667",,"MARMATON, KS US","  538",",,6",,,,,,,,,,,,
"USC00145043","1894-09-04","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-09-05","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-09-06","37.833333","-94.816667",,"MARMATON, KS US","  234",",,6",,,,,,,,,,,,
"USC00145043","1894-09-07","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-09-08","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-09-09","37.833333","-94.816667",,"MARMATON, KS US","  495",",,6",,,"  356",",,6",,,,,,,,
"USC00145043","1894-09-10","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-09-11","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-09-12","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-09-13","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-09-14","37.833333","-94.816667",,"MARMATON, KS US","  152",",,6",,,,,,,,,,,,
"USC00145043","1894-09-15","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-09-16","37.833333","-94.816667",,"MARMATON, KS US","   25",",,6",,,,,,,,,,,,
"USC00145043","1894-09-17","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-09-18","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-09-19","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-09-20","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-09-21","37.833333","-94.816667",,"MARMATON, KS US","   76",",,6",,,,,,,,,,,,
"USC00145043","1894-09-22","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-09-23","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-09-24","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-09-25","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-09-26","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-09-27","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-09-28","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-09-29","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,,,,,,,,
"USC00145043","1894-09-30","37.833333","-94.816667",,"MARMATON, KS US","    0","P,,6",,,,,"  139",",,6",,,,,,
