"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES"
"US1SCCR0106","2016-07-18","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","  310",",,N",,,,,,
"US1SCCR0106","2016-07-19","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","  196",",,N",,,,,,
"US1SCCR0106","2016-07-20","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","    0","T,,N",,,,,,
"US1SCCR0106","2016-07-21","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","    0",",,N","    0",",,N",,,,
"US1SCCR0106","2016-07-22","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","  152",",,N",,,,,,
"US1SCCR0106","2016-07-23","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","    0",",,N","    0",",,N",,,,
"US1SCCR0106","2016-07-24","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","    0",",,N","    0",",,N",,,,
"US1SCCR0106","2016-07-25","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","    0",",,N","    0",",,N",,,,
"US1SCCR0106","2016-07-26","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","    0",",,N","    0",",,N",,,,
"US1SCCR0106","2016-07-27","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","    0",",,N","    0",",,N",,,,
"US1SCCR0106","2016-07-28","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","    0",",,N","    0",",,N",,,,
"US1SCCR0106","2016-07-29","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","    0",",,N","    0",",,N",,,,
"US1SCCR0106","2016-07-30","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","    0",",,N","    0",",,N",,,,
"US1SCCR0106","2016-07-31","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","    0",",,N","    0",",,N",,,,
"US1SCCR0106","2016-08-01","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","    0",",,N","    0",",,N",,,,
"US1SCCR0106","2016-08-02","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","    8",",,N",,,,,,
"US1SCCR0106","2016-08-03","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","  739",",,N",,,,,,
"US1SCCR0106","2016-08-04","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","   74",",,N",,,,,,
"US1SCCR0106","2016-08-05","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","   15",",,N",,,,,,
"US1SCCR0106","2016-08-06","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","    0","T,,N",,,,,,
"US1SCCR0106","2016-08-07","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","    0",",,N","    0",",,N",,,,
"US1SCCR0106","2016-08-08","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","    0",",,N","    0",",,N",,,,
"US1SCCR0106","2016-08-09","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","   48",",,N",,,,,,
"US1SCCR0106","2016-08-10","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","  119",",,N",,,,,,
"US1SCCR0106","2016-08-11","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","  170",",,N",,,,,,
"US1SCCR0106","2016-08-12","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","  274",",,N",,,,,,
"US1SCCR0106","2016-08-13","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","   23",",,N",,,,,,
"US1SCCR0106","2016-08-14","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","    0",",,N","    0",",,N",,,,
"US1SCCR0106","2016-08-18","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US",,,,,"    4",",,N","    0",",,N"
"US1SCCR0106","2016-08-19","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","   58",",,N",,,,,,
"US1SCCR0106","2016-08-20","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","   43",",,N",,,,,,
"US1SCCR0106","2016-08-21","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","    5",",,N",,,,,,
"US1SCCR0106","2016-08-22","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","    0",",,N","    0",",,N",,,,
"US1SCCR0106","2016-08-23","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","    0",",,N","    0",",,N",,,,
"US1SCCR0106","2016-08-24","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","    0",",,N","    0",",,N",,,,
"US1SCCR0106","2016-08-25","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","    0",",,N","    0",",,N",,,,
"US1SCCR0106","2016-08-26","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","    0",",,N","    0",",,N",,,,
"US1SCCR0106","2016-08-27","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","    0",",,N","    0",",,N",,,,
"US1SCCR0106","2016-08-28","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","    0",",,N","    0",",,N",,,,
"US1SCCR0106","2016-08-29","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","  102",",,N",,,,,,
"US1SCCR0106","2016-08-30","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","  107",",,N",,,,,,
"US1SCCR0106","2016-08-31","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","   56",",,N",,,,,,
"US1SCCR0106","2016-09-01","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","   56",",,N",,,,,,
"US1SCCR0106","2016-09-02","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","  691",",,N",,,,,,
"US1SCCR0106","2016-09-03","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","  290",",,N",,,,,,
"US1SCCR0106","2016-09-04","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","    0",",,N","    0",",,N",,,,
"US1SCCR0106","2016-09-05","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","    0",",,N","    0",",,N",,,,
"US1SCCR0106","2016-09-06","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","    0",",,N","    0",",,N",,,,
"US1SCCR0106","2016-09-07","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","    0",",,N","    0",",,N",,,,
"US1SCCR0106","2016-09-08","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","    0",",,N","    0",",,N",,,,
"US1SCCR0106","2016-09-09","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","    0",",,N","    0",",,N",,,,
"US1SCCR0106","2016-09-11","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US",,,,,"    2",",,N","    0",",,N"
"US1SCCR0106","2016-09-12","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","    0",",,N","    0",",,N",,,,
"US1SCCR0106","2016-09-13","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","    0",",,N","    0",",,N",,,,
"US1SCCR0106","2016-09-14","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","  503",",,N",,,,,,
"US1SCCR0106","2016-09-15","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","  907",",,N",,,,,,
"US1SCCR0106","2016-09-16","32.912001","-79.818409","3.4","MOUNT PLEASANT 6.7 NNE, SC US","   74",",,N",,,,,,
