"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES"
"USC00404613","1986-04-10","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  161",",,0","    0",",,0",,,,,,,,,"  128",",,0",,
"USC00404613","1986-04-11","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  211",",,0","    6",",,0",,,,,,,,,"  194",",,0",,
"USC00404613","1986-04-12","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  222",",,0","  -11",",,0",,,,,,,,,"  206",",,0",,
"USC00404613","1986-04-13","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  244",",,0","   22",",,0",,,,,,,,,"  228",",,0",,
"USC00404613","1986-04-14","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  261",",,0","   61",",,0",,,,,,,,,"  211",",,0",,
"USC00404613","1986-04-15","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  211",",,0","  100",",,0",,,,,,,,,"  150",",,0",,
"USC00404613","1986-04-16","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","T,,0","    0","P,,0","    0","P,,0","   83",",I,0","   33",",,0",,,,,,,,,"   56",",,0",,
"USC00404613","1986-04-17","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","   89",",,0","   17",",,0",,,,,,,,,"   83",",,0",,
"USC00404613","1986-04-18","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  217",",,0","   61",",,0",,,,,,,,,"  211",",,0",,
"USC00404613","1986-04-19","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  250",",,0","   22",",,0",,,,,,,,,"  128",",,0",,
"USC00404613","1986-04-20","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  200",",,0","   89",",,0",,,,,,,,,"  183",",I,0",,
"USC00404613","1986-04-21","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  144",",I,0","   89",",,0",,,,,,,,,"  128",",,0",,
"USC00404613","1986-04-22","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","   20",",,0","    0","P,,0","    0","P,,0","  128",",,0","   33",",,0",,,,,,,,,"   78",",,0",,
"USC00404613","1986-04-23","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  144",",,0","  -56",",,0",,,,,,,,,"  139",",,0",,
"USC00404613","1986-04-24","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  222",",,0","   33",",,0",,,,,,,,,"  200",",,0",,
"USC00404613","1986-04-25","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  278",",,0","   39",",,0",,,,,,,,,"  267",",,0",,
"USC00404613","1986-04-26","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  317",",,0","  228",",S,0",,,,,,,,,"  228",",,0",,
"USC00404613","1986-04-27","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  317",",,0","   94",",,0",,,,,,,,,"  300",",,0",,
"USC00404613","1986-04-28","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","   56",",,0","    0","P,,0","    0","P,,0","  306",",,0","  100",",,0",,,,,,,,,"  156",",,0",,
"USC00404613","1986-04-29","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  250",",,0","   61",",,0",,,,,,,,,"  244",",,0",,
"USC00404613","1986-04-30","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  289",",,0","   56",",,0",,,,,,,,,"  283",",,0",,
"USC00404613","1986-05-01","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0",",,0","  283",",,0","  111",",,0",,,,,,,,,"  233",",,0",,
"USC00404613","1986-05-02","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  256",",,0","   50",",,0",,,,,,,,,"  200",",,0",,
"USC00404613","1986-05-03","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  206",",,0","   56",",,0",,,,,,,,,"   61",",,0",,
"USC00404613","1986-05-04","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  233",",,0","  -17",",,0",,,,,,,,,"  228",",,0",,
"USC00404613","1986-05-05","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  278",",,0","  -17",",,0",,,,,,,,,"  222",",,0",,
"USC00404613","1986-05-06","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  300",",,0","  117",",,0",,,,,,,,,"  278",",,0",,
"USC00404613","1986-05-07","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  306",",,0","  144",",,0",,,,,,,,,"  289",",,0",,
"USC00404613","1986-05-08","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  294",",,0","  156",",,0",,,,,,,,,"  278",",,0",,
"USC00404613","1986-05-09","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  294",",,0","   78",",,0",,,,,,,,,"  239",",,0",,
"USC00404613","1986-05-10","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  261",",,0","   78",",,0",,,,,,,,,"  239",",,0",,
"USC00404613","1986-05-11","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  278",",,0","  117",",,0",,,,,,,,,"  250",",,0",,
"USC00404613","1986-05-12","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  250",",,0","  167",",,0",,,,,,,,,"  239",",,0",,
"USC00404613","1986-05-13","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  250",",,0","  156",",,0",,,,,,,,,"  222",",,0",,
"USC00404613","1986-05-14","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  294",",,0","  117",",,0",,,,,,,,,"  272",",,0",,
"USC00404613","1986-05-15","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  283",",,0","  150",",,0",,,,,,,,,"  278",",,0",,
"USC00404613","1986-05-16","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","   41",",,0","    0","P,,0","    0","P,,0","  283",",,0","  150",",,0",,,,,,,,,"  256",",,0",,
"USC00404613","1986-05-17","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","   23",",,0","    0","P,,0","    0","P,,0","  283",",,0","  133",",,0",,,,,,,,,"  278",",I,0",,
"USC00404613","1986-05-18","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","  178",",,0","    0","P,,0","    0","P,,0","  261",",I,0","  167",",,0",,,,,,,,,"  211",",,0",,
"USC00404613","1986-05-19","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","   76",",,0","    0","P,,0","    0","P,,0","  228",",,0","  167",",,0",,,,,,,,,"  211",",,0",,
"USC00404613","1986-05-20","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","   94",",,0","    0","P,,0","    0","P,,0","  211",",,0","  128",",,0",,,,,,,,,"  178",",,0",,
"USC00404613","1986-05-21","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  183",",,0","  100",",,0",,,,,,,,,"  167",",,0",,
"USC00404613","1986-05-22","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  217",",,0","   61",",,0",,,,,,,,,"  194",",,0",,
"USC00404613","1986-05-23","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","  442",",,0","    0","P,,0","    0","P,,0","  206",",,0","   61",",,0",,,,,,,,,"  144",",,0",,
"USC00404613","1986-05-24","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","   66",",,0","    0","P,,0","    0","P,,0","  244",",,0","  122",",,0",,,,,,,,,"  239",",I,0",,
"USC00404613","1986-05-25","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","  231",",,0","    0","P,,0","    0","P,,0","  228",",I,0","  156",",,0",,,,,,,,,"  222",",,0",,
"USC00404613","1986-05-26","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  239",",,0","  139",",,0",,,,,,,,,"  233",",,0",,
"USC00404613","1986-05-27","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","  119",",,0","    0","P,,0","    0","P,,0","  272",",,0","  172",",,0",,,,,,,,,"  267",",,0",,
"USC00404613","1986-05-28","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","   23",",,0","    0","P,,0","    0","P,,0","  272",",,0","  178",",,0",,,,,,,,,"  250",",,0",,
"USC00404613","1986-05-29","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  283",",,0","  161",",,0",,,,,,,,,"  233",",,0",,
"USC00404613","1986-05-30","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","T,,0","    0","P,,0","    0","P,,0","  283",",,0","  144",",,0",,,,,,,,,"  194",",,0",,
"USC00404613","1986-05-31","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  272",",,0","  167",",,0",,,,,,,,,"  194",",,0",,
"USC00404613","1986-06-01","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0",",,0","  289",",,0","  150",",,0",,,,,,,,,"  250",",,0",,
"USC00404613","1986-06-02","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","   25",",,0","    0","P,,0","    0","P,,0","  283",",,0","  150",",,0",,,,,,,,,"  272",",,0",,
"USC00404613","1986-06-03","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  283",",,0","  156",",,0",,,,,,,,,"  250",",,0",,
"USC00404613","1986-06-04","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  250",",,0","  150",",,0",,,,,,,,,"  244",",,0",,
"USC00404613","1986-06-05","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","   10",",,0","    0","P,,0","    0","P,,0","  289",",,0","  178",",,0",,,,,,,,,"  217",",,0",,
"USC00404613","1986-06-06","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  306",",,0","  183",",,0",,,,,,,,,"  211",",,0",,
"USC00404613","1986-06-07","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","T,,0","    0","P,,0","    0","P,,0","  311",",,0","  183",",,0",,,,,,,,,"  222",",,0",,
"USC00404613","1986-06-08","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  306",",,0","  217",",,0",,,,,,,,,"  294",",,0",,
"USC00404613","1986-06-09","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","T,,0","    0","P,,0","    0","P,,0","  294",",,0","  183",",,0",,,,,,,,,"  256",",,0",,
"USC00404613","1986-06-10","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  306",",,0","  194",",,0",,,,,,,,,"  267",",,0",,
"USC00404613","1986-06-11","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  306",",,0","  200",",,0",,,,,,,,,"  294",",,0",,
"USC00404613","1986-06-12","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  300",",,0","  217",",,0",,,,,,,,,"  283",",,0",,
"USC00404613","1986-06-13","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  289",",,0","  139",",,0",,,,,,,,,"  278",",,0",,
"USC00404613","1986-06-14","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  311",",,0","  150",",,0",,,,,,,,,"  189",",,0",,
"USC00404613","1986-06-15","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  317",",,0","  156",",,0",,,,,,,,,"  306",",,0",,
"USC00404613","1986-06-16","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  306",",,0","  167",",,0",,,,,,,,,"  306",",,0",,
"USC00404613","1986-06-17","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  306",",,0","  156",",,0",,,,,,,,,"  289",",,0",,
"USC00404613","1986-06-18","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  294",",,0","  122",",,0",,,,,,,,,"  267",",,0",,
"USC00404613","1986-06-19","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  306",",,0","  111",",,0",,,,,,,,,"  300",",,0",,
"USC00404613","1986-06-20","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  322",",,0","  156",",,0",,,,,,,,,"  317",",,0",,
"USC00404613","1986-06-21","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  322",",,0","  178",",,0",,,,,,,,,"  322",",,0",,
"USC00404613","1986-06-22","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  328",",,0","  133",",,0",,,,,,,,,"  317",",,0",,
"USC00404613","1986-06-23","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  322",",,0","  167",",,0",,,,,,,,,"  311",",,0",,
"USC00404613","1986-06-24","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  322",",,0","  172",",,0",,,,,,,,,"  306",",,0",,
"USC00404613","1986-06-25","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  317",",,0","  139",",,0",,,,,,,,,"  311",",,0",,
"USC00404613","1986-06-26","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  333",",,0","  117",",,0",,,,,,,,,"  317",",,0",,
"USC00404613","1986-06-27","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","  671",",,0","    0","P,,0","    0","P,,0","  339",",,0","  133",",,0",,,,,,,,,"  294",",I,0",,
"USC00404613","1986-06-28","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    5",",,0","    0","P,,0","    0","P,,0","  278",",I,0","  144",",,0",,,,,,,,,"  233",",,0",,
"USC00404613","1986-06-29","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  306",",,0","  222",",,0",,,,,,,,,"  283",",,0",,
"USC00404613","1986-06-30","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  300",",,0","  200",",,0",,,,,,,,,"  289",",,0",,
"USC00404613","1986-07-01","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","   69",",,0","    0","P,,0","    0",",,0","  311",",,0","  200",",,0",,,,,,,,,"  233",",,0",,
"USC00404613","1986-07-02","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","  155",",,0","    0","P,,0","    0","P,,0","  267",",,0","  217",",,0",,,,,,,,,"  256",",,0",,
"USC00404613","1986-07-03","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  267",",,0","  167",",,0",,,,,,,,,"  267",",,0",,
"USC00404613","1986-07-04","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  294",",,0","  128",",,0",,,,,,,,,"  289",",,0",,
"USC00404613","1986-07-05","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  311",",,0","  178",",,0",,,,,,,,,"  217",",,0",,
"USC00404613","1986-07-06","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  317",",,0","  194",",,0",,,,,,,,,"  294",",,0",,
"USC00404613","1986-07-07","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  328",",,0","  194",",,0",,,,,,,,,"  328",",,0",,
"USC00404613","1986-07-08","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  333",",,0","  194",",,0",,,,,,,,,"  328",",,0",,
"USC00404613","1986-07-09","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  333",",,0","  211",",,0",,,,,,,,,"  311",",,0",,
"USC00404613","1986-07-10","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","  274",",,0","    0","P,,0","    0","P,,0","  317",",,0","  211",",,0",,,,,,,,,"  261",",,0",,
"USC00404613","1986-07-11","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","  102",",,0","    0","P,,0","    0","P,,0","  322",",,0","  200",",,0",,,,,,,,,"  256",",,0",,
"USC00404613","1986-07-12","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","   58",",,0","    0","P,,0","    0","P,,0","  317",",,0","  206",",,0",,,,,,,,,"  217",",,0",,
"USC00404613","1986-07-13","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","   10",",,0","    0","P,,0","    0","P,,0","  311",",,0","  211",",,0",,,,,,,,,"  278",",,0",,
"USC00404613","1986-07-14","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","   13",",,0","    0","P,,0","    0","P,,0","  300",",,0","  183",",,0",,,,,,,,,"  244",",,0",,
"USC00404613","1986-07-15","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  294",",,0","  200",",,0",,,,,,,,,"  289",",,0",,
"USC00404613","1986-07-16","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","  366",",,0","    0","P,,0","    0","P,,0","  311",",,0","  189",",,0",,,,,,,,,"  211",",,0",,
"USC00404613","1986-07-17","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  322",",,0","  194",",,0",,,,,,,,,"  317",",,0",,
"USC00404613","1986-07-18","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  339",",,0","  206",",,0",,,,,,,,,"  333",",,0",,
"USC00404613","1986-07-19","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  333",",,0","  200",",,0",,,,,,,,,"  328",",,0",,
"USC00404613","1986-07-20","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  339",",,0","  200",",,0",,,,,,,,,"  333",",,0",,
"USC00404613","1986-07-21","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  339",",,0","  194",",,0",,,,,,,,,"  328",",,0",,
"USC00404613","1986-07-22","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  333",",,0","  200",",,0",,,,,,,,,"  328",",,0",,
"USC00404613","1986-07-23","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  339",",,0","  206",",,0",,,,,,,,,"  333",",,0",,
"USC00404613","1986-07-24","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  333",",,0","  211",",,0",,,,,,,,,"  244",",,0",,
"USC00404613","1986-07-25","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  328",",,0","  206",",,0",,,,,,,,,"  317",",,0",,
"USC00404613","1986-07-26","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  333",",,0","  200",",,0",,,,,,,,,"  244",",,0",,
"USC00404613","1986-07-27","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","  262",",,0","    0","P,,0","    0","P,,0","  344",",,0","  222",",,0",,,,,,,,,"  317",",,0",,
"USC00404613","1986-07-28","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  311",",,0","  200",",,0",,,,,,,,,"  300",",,0",,
"USC00404613","1986-07-29","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  322",",,0","  206",",,0",,,,,,,,,"  311",",,0",,
"USC00404613","1986-07-30","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  322",",,0","  161",",,0",,,,,,,,,"  306",",,0",,
"USC00404613","1986-07-31","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","   15",",,0","    0","P,,0","    0","P,,0","  300",",,0","  139",",,0",,,,,,,,,"  250",",,0",,
"USC00404613","1986-08-01","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0",",,0","  311",",,0","  172",",,0",,,,,,,,,"  233",",,0",,
"USC00404613","1986-08-02","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  317",",,0","  167",",,0",,,,,,,,,"  200",",,0",,
"USC00404613","1986-08-03","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  306",",,0","  172",",,0",,,,,,,,,"  194",",,0",,
"USC00404613","1986-08-04","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  306",",,0","  150",",,0",,,,,,,,,"  222",",,0",,
"USC00404613","1986-08-05","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  322",",,0","  150",",,0",,,,,,,,,"  228",",,0",,
"USC00404613","1986-08-06","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  333",",,0","  183",",,0",,,,,,,,,"  256",",,0",,
"USC00404613","1986-08-07","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","   33",",,0","    0","P,,0","    0","P,,0","  300",",,0","  183",",,0",,,,,,,,,"  217",",,0",,
"USC00404613","1986-08-08","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","   79",",,0","    0","P,,0","    0","P,,0","  322",",,0","  194",",,0",,,,,,,,,"  278",",,0",,
"USC00404613","1986-08-09","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  289",",,0","  189",",,0",,,,,,,,,"  244",",,0",,
"USC00404613","1986-08-10","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  306",",,0","  200",",,0",,,,,,,,,"  244",",,0",,
"USC00404613","1986-08-11","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","  323",",,0","    0","P,,0","    0","P,,0","  244",",,0","  194",",,0",,,,,,,,,"  217",",,0",,
"USC00404613","1986-08-12","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  289",",,0","  178",",,0",,,,,,,,,"  244",",,0",,
"USC00404613","1986-08-13","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  294",",,0","  189",",,0",,,,,,,,,"  233",",,0",,
"USC00404613","1986-08-14","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  306",",,0","  183",",,0",,,,,,,,,"  217",",,0",,
"USC00404613","1986-08-15","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  306",",,0","  194",",,0",,,,,,,,,"  217",",,0",,
"USC00404613","1986-08-16","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","   86",",,0","    0","P,,0","    0","P,,0","  322",",,0","  183",",,0",,,,,,,,,"  206",",,0",,
"USC00404613","1986-08-17","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","  196",",,0","    0","P,,0","    0","P,,0","  322",",,0","  183",",,0",,,,,,,,,"  233",",,0",,
"USC00404613","1986-08-18","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  322",",,0","  183",",,0",,,,,,,,,"  206",",,0",,
"USC00404613","1986-08-19","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","T,,0","    0","P,,0","    0","P,,0","  300",",,0","  167",",,0",,,,,,,,,"  233",",,0",,
"USC00404613","1986-08-20","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  283",",,0","  206",",,0",,,,,,,,,"  222",",,0",,
"USC00404613","1986-08-21","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  294",",,0","  183",",,0",,,,,,,,,"  222",",,0",,
"USC00404613","1986-08-22","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  267",",,0","  183",",,0",,,,,,,,,"  222",",,0",,
"USC00404613","1986-08-23","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  294",",,0","  206",",,0",,,,,,,,,"  222",",,0",,
"USC00404613","1986-08-24","36.12222","-83.47389","337.7","JEFFERSON CITY, TN US","    0","P,,0","    0","P,,0","    0","P,,0","  294",",,0","  133",",,0",,,,,,,,,"  194",",,0",,
